start_time,end_time,activity,acc_x_mean,acc_x_min,acc_x_max,acc_x_median,acc_x_std,acc_x_zcross,acc_x_meancross,fft_acc_x_mean,fft_{column}_min,fft_{column}_second_max,fft_{column}_dc_component,fft_{column}_std,fft_{column}_median,fft_{column}_dominant_freq,acc_y_mean,acc_y_min,acc_y_max,acc_y_median,acc_y_std,acc_y_zcross,acc_y_meancross,fft_acc_y_mean,acc_z_mean,acc_z_min,acc_z_max,acc_z_median,acc_z_std,acc_z_zcross,acc_z_meancross,fft_acc_z_mean
2024-01-01 00:00:00.000000000,2024-01-01 00:00:07.000000000,0,-41.43555555555555,-49.0,32.0,-44.0,9.174234970916505,0.004464285714285714,0.017857142857142856,136.1016223830948,6.906340447882799,307.9995811385452,10950.0,727.4651954855863,31.376049284751065,0.0,3.9644444444444447,3.0,32.0,4.0,2.1062360168628214,0.0,0.3794642857142857,33.88349158011077,48.666666666666664,32.0,72.0,47.0,4.594251065967428,0.0,0.013392857142857142,91.77357657363906
2024-01-01 00:00:07.000000000,2024-01-01 00:00:14.000000000,0,-22.506666666666668,-29.0,-5.0,-27.0,7.095723057890978,0.0,0.022321428571428572,62.70234693992335,1.1434044014073284,293.3823279101726,13446.0,893.7994994189112,11.09646708379271,0.0,4.506666666666667,2.0,12.0,4.0,1.7323600747452745,0.0,0.07589285714285714,21.81042089713845,59.76,58.0,68.0,58.0,2.202920139918178,0.0,0.049107142857142856,75.77898678725992
2024-01-01 00:00:14.000000000,2024-01-01 00:00:21.000000000,0,-27.61777777777778,-28.0,-27.0,-28.0,0.4870139009130424,0.0,0.35267857142857145,33.65643282508408,2.220446049250313e-16,6.32973168701109,13059.0,868.4896933896567,2.560070380937749,0.0,4.52,4.0,5.0,5.0,0.500713776237769,0.0,0.3482142857142857,10.563806520557785,58.04,58.0,59.0,58.0,0.19639610121239295,0.0,0.08035714285714286,60.65189589732392
2024-01-01 00:00:21.000000000,2024-01-01 00:00:28.000000000,0,-27.453333333333333,-28.0,-27.0,-27.0,0.4989274210028649,0.0,0.39285714285714285,33.9946386946058,0.27464229965841136,8.450726058940726,13065.0,868.8423551428679,3.207201890291177,0.0,4.9911111111111115,4.0,5.0,5.0,0.09407022031018278,0.0,0.017857142857142856,6.255554855948032,58.06666666666667,58.0,59.0,58.0,0.2500000000000004,0.0,0.13392857142857142,61.38372675061582
2024-01-01 00:00:28.000000000,2024-01-01 00:00:35.000000000,0,-32.43555555555555,-36.0,-27.0,-34.0,2.710195330628169,0.0,0.022321428571428572,48.87661704743715,0.15335069438840607,190.88696101959832,12562.0,835.2232644646978,5.339046149333124,0.0,3.68,2.0,5.0,3.0,0.820931526638229,0.0,0.03125,9.816335572512273,55.83111111111111,54.0,59.0,55.0,1.381611090846195,0.0,0.03125,64.65368123265128
2024-01-01 00:00:35.000000000,2024-01-01 00:00:42.000000000,0,-34.46666666666667,-35.0,-34.0,-34.0,0.4999999999999987,0.0,0.41964285714285715,40.875983999907376,0.4583546156616894,5.24177765698413,12367.0,822.4653561998175,2.458981760636873,0.0,3.0,3.0,3.0,3.0,0.0,0.0,0.0,3.0,54.964444444444446,54.0,55.0,55.0,0.18559214542766772,0.0,0.07142857142857142,57.47815107593011
2024-01-01 00:00:42.000000000,2024-01-01 00:00:49.000000000,0,-34.14222222222222,-35.0,-33.0,-34.0,0.39781147325582294,0.0,0.16964285714285715,39.170811666238365,0.013962520595923084,1.9998050480186083,12373.0,822.9473384474329,1.4191414730730416,0.0,3.026666666666667,3.0,4.0,3.0,0.16146649364939053,0.0,0.044642857142857144,5.131546150940587,54.99111111111111,54.0,55.0,55.0,0.09407022031018314,0.0,0.008928571428571428,56.255472109708045
2024-01-01 00:00:49.000000000,2024-01-01 00:00:56.000000000,0,-33.91555555555556,-35.0,-33.0,-34.0,0.32317865716108873,0.0,0.125,38.06016276589153,0.43780794872828277,8.13503825475919,12385.0,823.6497027831122,2.4229724954727794,0.0,3.0,3.0,3.0,3.0,0.0,0.0,0.0,3.0,55.044444444444444,55.0,56.0,55.0,0.20653989967735095,0.0,0.07142857142857142,57.759562890409434
2024-01-01 00:00:56.000000000,2024-01-01 00:01:03.000000000,0,-32.92,-35.0,-30.0,-33.0,0.9223417401995245,0.0,0.26785714285714285,43.31307962820191,0.6170503428420722,50.60544744868097,12524.0,832.7396674101843,4.857049698223279,0.0,3.1955555555555555,3.0,5.0,3.0,0.42988555139895923,0.0,0.16071428571428573,8.251473072357593,55.66222222222222,55.0,57.0,56.0,0.5102909223147368,0.0,0.14285714285714285,60.96430366678256
2024-01-01 00:01:03.000000000,2024-01-01 00:01:10.000000000,0,-34.275555555555556,-35.0,-33.0,-34.0,0.5128507317103806,0.0,0.3392857142857143,40.79605910063444,0.2936343908874316,8.549569380644453,12366.0,822.3808551306996,2.502233095114877,0.0,3.017777777777778,3.0,4.0,3.0,0.13243746652546018,0.0,0.026785714285714284,4.7762216370170965,54.96,54.0,56.0,55.0,0.21794494717703344,0.0,0.0625,57.75577126572922
2024-01-01 00:01:10.000000000,2024-01-01 00:01:17.000000000,0,-34.86666666666667,-37.0,-33.0,-35.0,0.5000000000000017,0.0,0.17410714285714285,41.03288464494952,0.734095375046733,36.77673431372153,12295.0,817.4585300850408,5.158291131448539,0.0,2.9644444444444447,2.0,3.0,3.0,0.18559214542766805,0.0,0.0625,5.457869984515416,54.644444444444446,54.0,55.0,55.0,0.47974861141928243,0.0,0.3392857142857143,60.5520568701333
2024-01-01 00:01:17.000000000,2024-01-01 00:01:24.000000000,0,-34.76444444444444,-36.0,-34.0,-35.0,0.4356622399308755,0.0,0.29464285714285715,40.29602113837761,0.2546408184461326,10.231085229020582,12349.0,821.157065522642,3.860789091606791,0.0,2.96,2.0,3.0,3.0,0.1963961012123929,0.0,0.08035714285714286,5.57209086858795,54.88444444444445,54.0,55.0,55.0,0.320404010834337,0.0,0.1875,59.09377075668312
2024-01-01 00:01:24.000000000,2024-01-01 00:01:31.000000000,0,-35.022222222222226,-36.0,-34.0,-35.0,0.2398743057096414,0.0,0.08035714285714286,38.23065486670844,0.3266260991792028,24.926992051675935,12266.0,815.5015428337474,5.605188720135139,0.0,2.96,2.0,3.0,3.0,0.19639610121239293,0.0,0.08035714285714286,5.559488598228431,54.51555555555556,54.0,55.0,55.0,0.5008722550441533,0.0,0.45535714285714285,60.83776488151011
2024-01-01 00:01:31.000000000,2024-01-01 00:01:38.000000000,0,-35.04,-36.0,-34.0,-35.0,0.288468864375838,0.0,0.08482142857142858,38.84422538074431,0.6749542129377851,20.042016596193186,12255.0,814.7605305313328,5.811454451728858,0.0,2.986666666666667,2.0,3.0,3.0,0.11495340671022151,0.0,0.026785714285714284,4.547017952382273,54.46666666666667,54.0,55.0,54.0,0.4999999999999987,0.0,0.39732142857142855,60.91205043586215
2024-01-01 00:01:38.000000000,2024-01-01 00:01:45.000000000,0,-35.36,-36.0,-35.0,-35.0,0.4810702354423626,0.0,0.45982142857142855,41.79992741968034,0.05688615244059668,10.887161053804743,12178.0,809.7702623625288,4.169426832805308,0.0,2.973333333333333,2.0,4.0,3.0,0.2095914393017306,0.0,0.05357142857142857,5.694515313935427,54.12444444444444,54.0,55.0,54.0,0.33082388735465323,0.0,0.19642857142857142,58.5159994644308
2024-01-01 00:01:45.000000000,2024-01-01 00:01:52.000000000,0,-35.24444444444445,-36.0,-34.0,-35.0,0.4409585518440978,0.0,0.35714285714285715,40.83311487031379,0.4021906166803212,10.077245070207,12177.0,809.7113692650132,4.1837076720787945,0.0,2.991111111111111,2.0,3.0,3.0,0.09407022031018292,0.0,0.017857142857142856,4.255554855948032,54.12,54.0,55.0,54.0,0.32568608900508567,0.0,0.19642857142857142,58.39947331078736
2024-01-01 00:01:52.000000000,2024-01-01 00:01:59.000000000,0,-35.18222222222222,-36.0,-34.0,-35.0,0.43057731639837415,0.0,0.29017857142857145,40.65474269460557,0.6329286117472964,16.92169541434666,12193.0,810.7224635995022,4.716065117651919,0.0,2.973333333333333,2.0,3.0,3.0,0.16146649364939028,0.0,0.03571428571428571,5.07748924150314,54.19111111111111,54.0,55.0,54.0,0.39405301391789654,0.0,0.26785714285714285,59.29660205402861
2024-01-01 00:01:59.000000000,2024-01-01 00:02:06.000000000,0,-35.82222222222222,-37.0,-35.0,-36.0,0.39465677272025707,0.0,0.29464285714285715,41.03907475860912,0.0,5.331662216968868e-13,12150.0,808.1979955431714,0.0,0.0,3.0,3.0,3.0,3.0,0.0,0.0,0.0,3.0,54.0,54.0,54.0,54.0,0.0,0.0,0.0,54.00000000000001
2024-01-01 00:02:06.000000000,2024-01-01 00:02:13.000000000,0,-35.986666666666665,-38.0,-34.0,-36.0,0.6779696579809881,0.0,0.24107142857142858,44.100832312408535,0.5808871926343844,19.929175000476956,12126.0,806.3250815652,3.7108840262438374,0.0,2.968888888888889,2.0,4.0,3.0,0.21939671974512412,0.0,0.05357142857142857,5.903250460745212,53.89333333333333,53.0,55.0,54.0,0.33700360320244116,0.0,0.14285714285714285,58.10217585317808
2024-01-01 00:02:13.000000000,2024-01-01 00:02:20.000000000,0,-36.431111111111115,-38.0,-35.0,-36.0,0.5715823205858886,0.0,0.35714285714285715,43.52033400285958,0.051435271073909966,16.25322224203997,12102.0,804.6544576489206,4.5981723512912875,0.0,3.013333333333333,2.0,4.0,3.0,0.17627089541790092,0.0,0.017857142857142856,5.3011316911345965,53.78666666666667,53.0,54.0,54.0,0.410574510377141,0.0,0.2857142857142857,59.12024852553767
2024-01-01 00:02:20.000000000,2024-01-01 00:02:27.000000000,0,-33.26222222222222,-91.0,-2.0,-25.0,17.528233460733222,0.0,0.06696428571428571,174.5666539472157,3.7064293658093983,1131.0746721228827,9338.0,642.003242598653,104.26112187654005,0.0,-25.93777777777778,-41.0,47.0,-36.0,19.864173701047807,0.022321428571428572,0.013392857142857142,154.430469166231,41.50222222222222,-26.0,124.0,46.0,17.128225568082357,0.026785714285714284,0.044642857142857144,202.72108053385895
2024-01-01 00:02:27.000000000,2024-01-01 00:02:34.000000000,0,-44.84444444444444,-84.0,29.0,-49.0,13.887551522913844,0.008928571428571428,0.013392857142857142,169.5019628264528,2.44288423278028,478.33754595665334,7494.0,500.5127424262525,36.32028210805515,0.0,17.52,-44.0,45.0,29.0,25.63115431322924,0.013392857142857142,0.013392857142857142,163.49161483582995,33.306666666666665,-11.0,54.0,31.0,7.520756990774657,0.008928571428571428,0.06696428571428571,108.4296761451953
2024-01-01 00:02:34.000000000,2024-01-01 00:02:41.000000000,0,-48.48888888888889,-54.0,-45.0,-48.0,0.935944476714332,0.0,0.33482142857142855,59.727152724271605,0.73927274658677,35.823248294118905,6839.0,454.40755762216617,6.536425394050303,0.0,30.733333333333334,20.0,37.0,31.0,1.6035674514745477,0.0,0.11607142857142858,46.93113371623281,30.395555555555557,28.0,32.0,30.0,0.7064611111641609,0.0,0.25,38.73979318294967
2024-01-01 00:02:41.000000000,2024-01-01 00:02:48.000000000,0,-49.14222222222222,-53.0,-47.0,-49.0,0.6458966942805492,0.0,0.16517857142857142,57.46657347729825,0.9519130272608529,37.44293856579556,6642.0,441.2208105521202,7.024894977761276,0.0,30.69333333333333,27.0,37.0,31.0,1.1608186766243898,0.0,0.20535714285714285,43.28626598492042,29.52,27.0,33.0,30.0,0.8560707580902082,0.0,0.3080357142857143,39.49932069960232
2024-01-01 00:02:48.000000000,2024-01-01 00:02:55.000000000,0,-48.71111111111111,-74.0,-34.0,-47.0,6.466335288514846,0.0,0.05803571428571429,112.91477035035784,0.94451860871371,679.2271866917613,2300.0,189.86863600121913,51.18623150726133,0.0,-32.53777777777778,-46.0,64.0,-44.0,24.02639256489701,0.013392857142857142,0.004464285714285714,193.6674054277033,10.222222222222221,-27.0,49.0,8.0,10.15524338723438,0.017857142857142856,0.004464285714285714,102.77111006034994
2024-01-01 00:02:55.000000000,2024-01-01 00:03:02.000000000,0,-45.14222222222222,-86.0,-13.0,-45.0,7.37377377484145,0.0,0.05803571428571429,120.61563155637772,6.966872004358951,2137.9375326841023,5769.0,433.6813720082164,40.848534758241776,0.0,-1.8444444444444446,-45.0,45.0,26.0,35.94673363089004,0.004464285714285714,0.004464285714285714,163.27063383885445,25.64,-1.0,62.0,36.0,15.330268844907549,0.008928571428571428,0.022321428571428572,111.72048860021616
2024-01-01 00:03:02.000000000,2024-01-01 00:03:09.000000000,0,-41.52,-42.0,-41.0,-42.0,0.5007137762377675,0.0,0.26339285714285715,47.17519418874438,0.33103399965494795,21.423672944205418,8699.0,578.1660298762702,6.412902486723185,0.0,31.733333333333334,31.0,34.0,32.0,0.6196196990320514,0.0,0.15625,38.48517978832712,38.66222222222222,36.0,40.0,39.0,0.5760428775928028,0.0,0.33035714285714285,46.05477062272581
2024-01-01 00:03:09.000000000,2024-01-01 00:03:16.000000000,0,-41.364444444444445,-78.0,-14.0,-41.0,6.031951959726175,0.0,0.11607142857142858,116.89340277098319,4.626900451167718,277.87179096455077,8394.0,557.6294809217763,59.39231865216367,0.0,33.12888888888889,18.0,58.0,33.0,4.275794737229635,0.0,0.12946428571428573,77.6002411661029,37.306666666666665,-4.0,69.0,38.0,7.496380078792316,0.008928571428571428,0.09375,121.61152086422668
