start_time,end_time,activity,bvp_mean,bvp_median,bvp_std,bvp_meancross,fft_{column}_second_max,fft_{column}_dc_component,fft_{column}_dominant_freq
2024-01-01 00:00:00.000000,2024-01-01 00:00:06.000000,0,-3.6510909090909087,0.64,112.7889653953464,0.0234375,13308.544924454234,1405.67,-0.5818181818181818
2024-01-01 00:00:03.000000,2024-01-01 00:00:09.000000,0,0.8441298701298704,1.67,32.720308126442504,0.036458333333333336,6131.84634795665,324.99,0.4987012987012987
2024-01-01 00:00:06.000000,2024-01-01 00:00:12.000000,0,3.1507012987012986,7.51,36.24036413995426,0.036458333333333336,8240.003649481052,1213.02,0.4987012987012987
2024-01-01 00:00:09.000000,2024-01-01 00:00:15.000000,0,1.4191688311688306,11.06,34.53464539619151,0.028645833333333332,5919.309389456405,546.3799999999999,0.4987012987012987
2024-01-01 00:00:12.000000,2024-01-01 00:00:18.000000,0,0.7524935064935068,9.75,24.991546216829004,0.028645833333333332,4687.700027370794,289.71000000000004,0.4155844155844156
2024-01-01 00:00:15.000000,2024-01-01 00:00:21.000000,0,-1.800207792207792,-1.52,37.11281950096054,0.0390625,4081.130748319643,693.0799999999999,0.4987012987012987
2024-01-01 00:00:18.000000,2024-01-01 00:00:24.000000,0,-0.014883116883116783,0.31,40.597950630098374,0.046875,4752.156323019911,5.730000000000047,0.5818181818181818
2024-01-01 00:00:21.000000,2024-01-01 00:00:27.000000,0,-0.24223376623376644,5.68,31.399486746027588,0.041666666666666664,4908.009938630562,93.26000000000019,0.4155844155844156
2024-01-01 00:00:24.000000,2024-01-01 00:00:30.000000,0,-1.264779220779221,6.78,30.75722115440914,0.028645833333333332,4579.5697271570125,486.9399999999998,0.4155844155844156
2024-01-01 00:00:27.000000,2024-01-01 00:00:33.000000,0,2.0778181818181816,12.03,32.84999681186852,0.028645833333333332,7024.006266058195,799.9600000000002,0.4987012987012987
2024-01-01 00:00:30.000000,2024-01-01 00:00:36.000000,0,0.021220779220779116,7.5,30.413693929770066,0.028645833333333332,6844.5584387778,8.169999999999952,0.4155844155844156
2024-01-01 00:00:33.000000,2024-01-01 00:00:39.000000,0,-2.084727272727273,3.51,25.610156066305606,0.03125,5449.651510114892,802.6200000000001,0.4155844155844156
2024-01-01 00:00:36.000000,2024-01-01 00:00:42.000000,0,0.8943636363636365,4.03,27.32507517854722,0.03125,3634.730419740823,344.3300000000001,-0.33246753246753247
2024-01-01 00:00:39.000000,2024-01-01 00:00:45.000000,0,-0.09758441558441541,3.61,28.487285196165537,0.028645833333333332,4097.904395544621,37.57000000000008,0.4155844155844156
2024-01-01 00:00:42.000000,2024-01-01 00:00:48.000000,0,-0.3211168831168831,6.75,25.232303804047316,0.028645833333333332,5028.446503336531,123.63,0.4987012987012987
2024-01-01 00:00:45.000000,2024-01-01 00:00:51.000000,0,-2.9494025974025972,4.69,26.968781361636708,0.03125,3962.9006161010398,1135.52,0.4155844155844156
2024-01-01 00:00:48.000000,2024-01-01 00:00:54.000000,0,-0.5568571428571419,5.05,89.53931360862096,0.0234375,11917.616560796445,214.39000000000016,0.24935064935064935
2024-01-01 00:00:51.000000,2024-01-01 00:00:57.000000,1,2.395974025974027,9.32,89.16309623001122,0.028645833333333332,11856.466973514644,922.45,0.24935064935064935
2024-01-01 00:00:54.000000,2024-01-01 00:01:00.000000,1,0.876207792207792,-1.97,49.152808188029404,0.026041666666666668,6796.654826284863,337.33999999999986,0.4987012987012987
2024-01-01 00:00:57.000000,2024-01-01 00:01:03.000000,1,1.3572987012987008,-1.09,47.92933048028262,0.026041666666666668,5418.35659983866,522.56,0.5818181818181818
2024-01-01 00:01:00.000000,2024-01-01 00:01:06.000000,1,0.2998181818181818,6.47,20.538262341759577,0.036458333333333336,4108.231394053282,115.42999999999994,0.4987012987012987
2024-01-01 00:01:03.000000,2024-01-01 00:01:09.000000,1,-0.6741818181818179,5.86,19.158829840370544,0.028645833333333332,3449.837138781445,259.55999999999995,0.4987012987012987
2024-01-01 00:01:06.000000,2024-01-01 00:01:12.000000,1,0.12532467532467548,7.19,19.95135558158264,0.028645833333333332,3846.528081274373,48.250000000000014,0.4987012987012987
2024-01-01 00:01:09.000000,2024-01-01 00:01:15.000000,1,0.9868051948051948,9.46,22.209686276627654,0.028645833333333332,4080.8793091130633,379.9199999999999,-0.4987012987012987
2024-01-01 00:01:12.000000,2024-01-01 00:01:18.000000,1,0.3996883116883117,9.31,22.972029933760698,0.028645833333333332,5336.238935940755,153.88000000000005,0.4987012987012987
2024-01-01 00:01:15.000000,2024-01-01 00:01:21.000000,1,0.12935064935064938,7.62,20.91232420089875,0.03125,5152.164357161758,49.80000000000003,0.4987012987012987
2024-01-01 00:01:18.000000,2024-01-01 00:01:24.000000,1,-0.2402857142857141,5.5,17.39032144228713,0.033854166666666664,4213.926603165546,92.51,0.4987012987012987
2024-01-01 00:01:21.000000,2024-01-01 00:01:27.000000,1,-0.7970909090909091,4.09,16.43617565496867,0.033854166666666664,2975.897811778262,306.88,0.4987012987012987
2024-01-01 00:01:24.000000,2024-01-01 00:01:30.000000,1,0.23111688311688303,6.53,18.990164725494278,0.03125,4107.893311855174,88.98000000000002,0.4987012987012987
2024-01-01 00:01:27.000000,2024-01-01 00:01:33.000000,1,0.39205194805194804,6.97,18.860977661050022,0.028645833333333332,3149.810076250302,150.93999999999994,0.4987012987012987
2024-01-01 00:01:30.000000,2024-01-01 00:01:36.000000,1,-0.8003116883116884,4.27,15.514979922189097,0.03125,3403.2537079049985,308.12,0.4987012987012987
2024-01-01 00:01:33.000000,2024-01-01 00:01:39.000000,1,-1.0814285714285714,3.61,14.908513884191104,0.036458333333333336,2988.310329913355,416.35,0.5818181818181818
2024-01-01 00:01:36.000000,2024-01-01 00:01:42.000000,1,-0.46077922077922084,4.37,18.042140613932162,0.03125,2449.556608267631,177.4,0.4987012987012987
2024-01-01 00:01:39.000000,2024-01-01 00:01:45.000000,1,1.6845194805194805,1.77,27.563565991106888,0.033854166666666664,3750.34027258078,648.54,0.4987012987012987
2024-01-01 00:01:42.000000,2024-01-01 00:01:48.000000,1,0.49919480519480475,1.38,26.69777064518477,0.036458333333333336,4629.7106812553675,192.18999999999994,0.4987012987012987
2024-01-01 00:01:45.000000,2024-01-01 00:01:51.000000,1,-1.7510389610389612,3.29,17.98427420580035,0.03125,4392.458632968761,674.15,0.4987012987012987
2024-01-01 00:01:48.000000,2024-01-01 00:01:54.000000,1,1.314883116883117,2.26,38.64431644888294,0.0546875,3998.1613350726175,506.2299999999999,0.4155844155844156
2024-01-01 00:01:51.000000,2024-01-01 00:01:57.000000,1,-1.6234285714285719,-5.2,41.34918641740068,0.057291666666666664,5114.054544218159,625.02,0.4987012987012987
2024-01-01 00:01:54.000000,2024-01-01 00:02:00.000000,1,-1.8429090909090915,-9.57,80.17364651280982,0.041666666666666664,10288.179954829187,709.52,0.4987012987012987
2024-01-01 00:01:57.000000,2024-01-01 00:02:03.000000,1,-0.13509090909090965,1.64,113.67326239441776,0.0390625,17179.728758569956,52.010000000000005,0.33246753246753247
2024-01-01 00:02:00.000000,2024-01-01 00:02:06.000000,1,0.6446493506493503,8.17,86.16433711255479,0.033854166666666664,12035.06673796957,248.1899999999999,0.33246753246753247
2024-01-01 00:02:03.000000,2024-01-01 00:02:09.000000,1,4.8069350649350655,1.02,64.77515471371626,0.033854166666666664,4707.781947492733,1850.67,1.1636363636363636
2024-01-01 00:02:06.000000,2024-01-01 00:02:12.000000,1,-0.4045714285714285,-3.13,61.069099595472856,0.0390625,4939.024167297778,155.76000000000002,-1.412987012987013
2024-01-01 00:02:09.000000,2024-01-01 00:02:15.000000,1,-2.9194025974025974,-1.22,42.74655644520888,0.044270833333333336,4449.363731856562,1123.9700000000003,0.9974025974025974
2024-01-01 00:02:12.000000,2024-01-01 00:02:18.000000,1,-0.564103896103896,2.74,60.66549587174061,0.041666666666666664,5599.944207032512,217.17999999999972,1.1636363636363636
2024-01-01 00:02:15.000000,2024-01-01 00:02:21.000000,1,2.9259480519480525,3.32,52.625621979671614,0.0390625,6738.992868874663,1126.49,0.4155844155844156
2024-01-01 00:02:18.000000,2024-01-01 00:02:24.000000,1,-2.6573506493506485,3.32,59.93447159749552,0.044270833333333336,8836.18025279078,1023.08,0.4987012987012987
2024-01-01 00:02:21.000000,2024-01-01 00:02:27.000000,1,1.445948051948052,1.2,69.20977278653615,0.0390625,7670.171903439791,556.6900000000002,0.7480519480519481
2024-01-01 00:02:24.000000,2024-01-01 00:02:30.000000,1,2.0950649350649346,-8.45,82.8045473103332,0.036458333333333336,8826.132802499429,806.5999999999999,0.5818181818181818
2024-01-01 00:02:27.000000,2024-01-01 00:02:33.000000,1,-7.408415584415584,-8.54,117.07429377248806,0.033854166666666664,15589.078608257163,2852.24,0.4987012987012987
2024-01-01 00:02:30.000000,2024-01-01 00:02:36.000000,1,1.6283636363636347,13.07,99.66077620730445,0.03125,12410.532912930868,626.92,0.4987012987012987
2024-01-01 00:02:33.000000,2024-01-01 00:02:39.000000,1,9.072571428571427,7.82,51.06551857036331,0.03125,6987.644864256475,3492.94,0.16623376623376623
2024-01-01 00:02:36.000000,2024-01-01 00:02:42.000000,1,-0.9155844155844156,0.01,50.71363415597434,0.0390625,7162.382782956217,352.49999999999994,0.33246753246753247
