start_time,end_time,activity,acc_x_mean,acc_x_median,acc_x_std,acc_x_meancross,fft_{column}_second_max,fft_{column}_dc_component,fft_{column}_dominant_freq,acc_y_mean,acc_y_median,acc_y_std,acc_y_meancross,acc_z_mean,acc_z_median,acc_z_std,acc_z_meancross
2024-01-01 00:00:00.000000,2024-01-01 00:00:08.000000,0,-37.85992217898833,-38.0,4.38790827803181,0.00390625,19.99992902221052,13089.0,0.0,-6.848249027237354,-7.0,2.432753160052028,0.00390625,50.929961089494164,51.0,1.187071139024562,0.00390625
2024-01-01 00:00:04.000000,2024-01-01 00:00:12.000000,0,-38.02723735408561,-38.0,0.1630919329679492,0.046875,4.849766524708686,13111.999999999998,0.0,-7.0,-7.0,0.0,0.0,51.01945525291829,51.0,0.13838809411014996,0.0390625
2024-01-01 00:00:08.000000,2024-01-01 00:00:16.000000,0,-38.01945525291829,-38.0,0.13838809411015,0.03125,6.376310759323571,13115.0,0.0,-7.0,-7.0,0.0,0.0,51.03112840466926,51.0,0.17400355557886046,0.0625
2024-01-01 00:00:12.000000,2024-01-01 00:00:20.000000,0,-38.01945525291829,-38.0,0.20637045474447116,0.0390625,11.10569387494527,13127.0,0.0,-7.003891050583658,-7.0,0.06237828615518051,0.0078125,51.07782101167315,51.0,0.2684124316477072,0.1171875
2024-01-01 00:00:16.000000,2024-01-01 00:00:24.000000,0,-35.71206225680934,-38.0,10.044567212981798,0.0078125,364.7944590120691,13244.0,0.0,-7.143968871595331,-7.0,2.311379079473386,0.05078125,51.53307392996109,51.0,4.487817220505896,0.1640625
2024-01-01 00:00:20.000000,2024-01-01 00:00:28.000000,0,-33.83657587548638,-38.0,14.017168070961128,0.01171875,880.3816886565851,13204.999999999998,0.0,-5.945525291828794,-7.0,6.110709526265905,0.07421875,51.38132295719844,51.0,7.41689118198774,0.08203125
2024-01-01 00:00:24.000000,2024-01-01 00:00:32.000000,0,-32.91828793774319,-29.0,19.270817076797584,0.01953125,3688.529647827912,9976.0,0.0,-3.6342412451361867,-5.0,6.57873547554532,0.109375,38.81712062256809,47.0,34.291854254899945,0.0703125
2024-01-01 00:00:28.000000,2024-01-01 00:00:36.000000,0,-42.86381322957198,-48.0,21.22666305534104,0.08203125,3451.57936695993,6765.0,0.0,-2.78988326848249,-3.0,3.7979505660218265,0.12890625,26.32295719844358,32.0,36.42373209832869,0.046875
2024-01-01 00:00:32.000000,2024-01-01 00:00:40.000000,0,-54.11284046692607,-55.0,7.553902040724116,0.07421875,1087.6990817387684,7728.999999999999,0.0,-4.070038910505836,-4.0,1.9432769717940546,0.09765625,30.073929961089494,33.0,19.668502275483522,0.03515625
2024-01-01 00:00:36.000000,2024-01-01 00:00:44.000000,0,-54.54474708171206,-55.0,1.1383503150123508,0.0546875,172.91124450396063,8902.0,0.0,-5.116731517509727,-5.0,0.5321611835636152,0.125,34.63813229571984,34.0,1.6193969550590386,0.0390625
2024-01-01 00:00:40.000000,2024-01-01 00:00:48.000000,0,-54.98054474708171,-55.0,0.16420646939581815,0.046875,9.890535733301144,8751.0,0.0,-5.116731517509727,-5.0,0.3336473067354641,0.1328125,34.05058365758755,34.0,0.28189102262777366,0.1015625
2024-01-01 00:00:44.000000,2024-01-01 00:00:52.000000,0,-54.98443579766537,-55.0,0.15229678046013198,0.0390625,10.049959210485145,8753.0,0.0,-5.085603112840467,-5.0,0.28032299672034205,0.09375,34.05836575875487,34.0,0.25097087743990826,0.09375
2024-01-01 00:00:48.000000,2024-01-01 00:00:56.000000,0,-54.99610894941634,-55.0,0.06237828615518077,0.0078125,4.772140499313063,8743.0,0.0,-5.042801556420233,-5.0,0.20280439004757275,0.0859375,34.01945525291829,34.0,0.13838809411014988,0.03125
2024-01-01 00:00:52.000000,2024-01-01 00:01:00.000000,1,-54.988326848249024,-55.0,0.10761949290401947,0.0234375,7.783457395183421,8750.0,0.0,-5.120622568093385,-5.0,0.3380822546288724,0.15625,34.04669260700389,34.0,0.21139130551347807,0.06640625
2024-01-01 00:00:56.000000,2024-01-01 00:01:04.000000,1,-54.992217898832685,-55.0,0.1974884865875235,0.0390625,12.869739955991884,8754.0,0.0,-5.128404669260701,-5.0,0.3684990985105845,0.1484375,34.06225680933852,34.0,0.29976482351393796,0.1015625
2024-01-01 00:01:00.000000,2024-01-01 00:01:08.000000,1,-55.007782101167315,-55.0,0.24987837508402086,0.0546875,11.35898865067854,8751.0,0.0,-5.042801556420233,-5.0,0.269034608596306,0.078125,34.05058365758755,34.0,0.3083626900877145,0.09375
2024-01-01 00:01:04.000000,2024-01-01 00:01:12.000000,1,-55.0,-55.0,0.21650635094610965,0.02734375,10.719956611910218,8740.0,0.0,-5.003891050583658,-5.0,0.13969985892497397,0.0234375,34.007782101167315,34.0,0.23372355964821034,0.046875
2024-01-01 00:01:08.000000,2024-01-01 00:01:16.000000,1,-54.976653696498055,-55.0,0.2326807276326795,0.03125,9.308653904357033,8748.0,0.0,-4.992217898832685,-5.0,0.0880437523884026,0.01171875,34.038910505836576,34.0,0.27677618822029953,0.0703125
2024-01-01 00:01:12.000000,2024-01-01 00:01:20.000000,1,-48.42801556420233,-55.0,7.786937752560801,0.02734375,1253.8618213656828,10520.0,0.0,-5.147859922178989,-5.0,3.4051783422900965,0.05078125,40.93385214007782,35.0,7.792192478287279,0.00390625
2024-01-01 00:01:16.000000,2024-01-01 00:01:24.000000,1,-40.007782101167315,-38.0,4.69540351858438,0.03515625,387.7423328326318,12691.0,0.0,-6.11284046692607,-7.0,3.502079530915309,0.11328125,49.38132295719844,51.0,4.076720471831165,0.01953125
2024-01-01 00:01:20.000000,2024-01-01 00:01:28.000000,1,-41.252918287937746,-38.0,8.063362432382249,0.06640625,884.9353568834887,12095.0,0.0,-3.7782101167315174,-7.0,10.060822448801265,0.01953125,47.06225680933852,51.0,12.036241479357939,0.05859375
2024-01-01 00:01:24.000000,2024-01-01 00:01:32.000000,1,-31.879377431906615,-29.0,14.869387163259091,0.01171875,3238.7790194034405,5758.0,0.0,28.82101167315175,28.0,31.51052444081218,0.01953125,22.404669260700388,9.0,24.69769681797959,0.01953125
2024-01-01 00:01:28.000000,2024-01-01 00:01:36.000000,1,-16.78988326848249,-19.0,8.039126414104055,0.16015625,1417.0521800650379,881.0,0.2490272373540856,58.568093385214006,60.0,5.65514780896532,0.08203125,3.4280155642023344,4.0,15.797166266842188,0.11328125
2024-01-01 00:01:32.000000,2024-01-01 00:01:40.000000,1,-21.33463035019455,-15.0,18.62114282520629,0.03515625,1753.8037271196533,396.00000000000006,-0.2490272373540856,47.82101167315175,61.0,28.10164075343323,0.00390625,1.5408560311284047,2.0,18.637351295901677,0.25
2024-01-01 00:01:36.000000,2024-01-01 00:01:44.000000,1,-42.06614785992218,-50.0,21.561492321235043,0.05859375,2409.3411565337865,3880.9999999999995,0.0,11.618677042801556,-11.0,36.389528367449984,0.00390625,-15.101167315175097,-17.0,19.816676378609824,0.05859375
2024-01-01 00:01:40.000000,2024-01-01 00:01:48.000000,1,-58.82101167315175,-62.0,6.5287125863388615,0.08203125,1055.049208095956,6155.0,0.0,-10.264591439688717,-8.0,5.147818023088297,0.03515625,-23.94941634241245,-20.0,10.222971683842122,0.01953125
2024-01-01 00:01:44.000000,2024-01-01 00:01:52.000000,1,-61.88715953307393,-62.0,2.258428334230694,0.1796875,132.76204385494506,5052.0,0.0,-6.214007782101167,-6.0,2.2597268674696513,0.0390625,-19.657587548638134,-20.0,3.096033061813837,0.390625
2024-01-01 00:01:48.000000,2024-01-01 00:01:56.000000,1,-55.6420233463035,-58.0,7.004760141509332,0.02734375,5087.304330204713,2565.9999999999995,0.1245136186770428,-5.599221789883268,-5.0,2.3731241311872724,0.1953125,9.98443579766537,0.0,30.907620529722738,0.00390625
