start_time,end_time,activity,bvp_mean,bvp_min,bvp_max,bvp_median,bvp_std,bvp_zcross,bvp_meancross,fft_bvp_mean,fft_bvp_min,fft_bvp_second_max,fft_bvp_dc_component,fft_bvp_std,fft_bvp_median,fft_bvp_dominant_freq
2024-01-01 00:00:00.000000,2024-01-01 00:00:07.000000,0,0.5075055679287314,-549.96,228.25,5.06,103.25626189942423,0.0234375,0.024553571428571428,596.6106683253009,0.21414892355421047,13463.63232182202,227.8700000000011,2102.541955381732,1.02313209412192,0.8552338530066814
2024-01-01 00:00:07.000000,2024-01-01 00:00:14.000000,0,0.10216035634743852,-41.63,28.66,3.69,17.833135966587598,0.033482142857142856,0.033482142857142856,76.12490118612341,0.8962299535163711,5063.439656816381,45.86999999999995,369.70660843350214,2.7205040728687635,0.997772828507795
2024-01-01 00:00:14.000000,2024-01-01 00:00:21.000000,0,-0.6366592427616928,-99.26,390.01,-3.09,51.149999013512065,0.03571428571428571,0.03571428571428571,445.09224367794064,7.835201031377463,5221.783351182811,285.86000000000024,987.0092830453707,30.5782605851505,1.1403118040089086
2024-01-01 00:00:21.000000,2024-01-01 00:00:28.000000,0,-0.5436748329621371,-386.85,588.05,-18.47,151.27019270931618,0.046875,0.046875,1027.0977424816979,45.73681750935939,19063.22602790154,244.109999999997,3032.5961884974063,80.90606676057352,-0.5701559020044543
2024-01-01 00:00:28.000000,2024-01-01 00:00:35.000000,0,1.2524053452115804,-194.14,217.64,-5.99,72.1597804231641,0.05133928571428571,0.05133928571428571,599.4100177834088,17.91590354135834,8116.49170130787,562.3300000000007,1405.0491406640883,46.77797466849415,0.4276169265033407
2024-01-01 00:00:35.000000,2024-01-01 00:00:42.000000,0,-0.8265701559020046,-50.41,45.93,2.65,17.60817496817631,0.03571428571428571,0.03571428571428571,96.15385316248478,2.0801514529927485,4283.059138027721,371.13,360.5032973802144,5.137012612726269,1.1403118040089086
2024-01-01 00:00:42.000000,2024-01-01 00:00:49.000000,0,0.9516926503340756,-59.86,48.44,4.54,20.082624692486128,0.03571428571428571,0.03571428571428571,121.01065969602473,0.5033292759963943,4866.443830541062,427.3099999999999,407.97889766498076,1.016297870672212,-1.1403118040089086
2024-01-01 00:00:49.000000,2024-01-01 00:00:56.000000,0,-0.5146770601336302,-99.05,111.71,1.43,24.757392581838673,0.044642857142857144,0.044642857142857144,215.0491742424642,10.957386607599531,3104.9785395862655,231.0900000000001,477.9798654312064,23.542554542202524,-0.7126948775055679
2024-01-01 00:00:56.000000,2024-01-01 00:01:03.000000,0,4.18937639198218,-348.14,404.59,4.46,134.41685029881154,0.03571428571428571,0.03125,735.3006153053221,1.8587083894751575,27394.82447509937,1881.0299999999995,2749.8414333251317,9.309341397865776,0.28507795100222716
2024-01-01 00:01:05.000000,2024-01-01 00:01:12.000000,1,-10.526659242761692,-552.71,412.81,0.48,157.02827599521274,0.05133928571428571,0.04017857142857143,1159.536796813136,9.85481489339876,18246.506753019952,4726.469999999999,3122.812571214662,143.9662845329731,1.1403118040089086
2024-01-01 00:01:12.000000,2024-01-01 00:01:19.000000,1,7.86031180400891,-84.73,335.97,0.13,53.82037800216031,0.049107142857142856,0.03571428571428571,481.3934725058345,85.035932322193,6418.9305172556715,3529.2799999999997,1045.7978721668803,118.86057353334604,0.5701559020044543
2024-01-01 00:01:19.000000,2024-01-01 00:01:26.000000,1,-0.7608685968819598,-24.48,15.0,2.05,10.708593049139072,0.03125,0.03571428571428571,50.93157031860485,0.8511475884675412,3048.7355597056603,341.62999999999994,221.44942322092643,1.2965215307440168,0.997772828507795
2024-01-01 00:01:26.000000,2024-01-01 00:01:33.000000,1,0.9849665924276171,-40.38,26.25,5.32,16.996654320494944,0.033482142857142856,0.033482142857142856,101.80498726713836,6.756410445983817,3942.5638498791504,442.2499999999999,345.67671264859274,14.319857886905158,0.997772828507795
2024-01-01 00:01:33.000000,2024-01-01 00:01:40.000000,1,-0.04917594654788415,-39.53,25.49,4.58,17.454445375947085,0.03794642857142857,0.03794642857142857,97.26356683240307,4.097634473718902,4483.499918220697,22.080000000000023,356.40919961055806,8.133954310093685,1.1403118040089086
2024-01-01 00:01:40.000000,2024-01-01 00:01:47.000000,1,-0.9502672605790647,-89.11,188.95,-4.21,44.32564235816698,0.04017857142857143,0.04017857142857143,320.49505183455665,1.8509198835882128,5868.954046857343,426.6700000000002,881.9875304388178,3.2128013508153237,0.4276169265033407
2024-01-01 00:01:47.000000,2024-01-01 00:01:54.000000,1,-0.13122494432071286,-41.63,76.92,1.14,19.486048868487703,0.03571428571428571,0.03571428571428571,130.00939905430818,5.5242698780574635,2359.3856428023178,58.92000000000003,391.42511538931376,7.582895503579998,1.1403118040089086
2024-01-01 00:01:54.000000,2024-01-01 00:02:01.000000,1,0.08875278396436556,-89.38,165.56,1.52,33.24738399018756,0.03571428571428571,0.03571428571428571,215.23064085589226,0.12732646983940493,4653.222418237592,39.84999999999982,669.9950559047147,0.46688708257229705,0.997772828507795
2024-01-01 00:02:01.000000,2024-01-01 00:02:08.000000,1,0.1305122494432072,-48.01,48.01,1.39,16.687494166811632,0.024553571428571428,0.024553571428571428,116.83528413586565,8.96276669049983,3301.8094813672487,58.59999999999993,333.335907428065,21.73460279576271,0.8552338530066814
2024-01-01 00:02:08.000000,2024-01-01 00:02:15.000000,1,0.5738975501113585,-29.0,20.41,2.41,10.606898980406667,0.03794642857142857,0.03571428571428571,62.56559932913503,2.098614298399463,2489.516421872777,257.6799999999999,215.95428400609725,3.3372250237646597,0.997772828507795
2024-01-01 00:02:15.000000,2024-01-01 00:02:22.000000,1,-0.3926057906458798,-19.85,16.39,-0.36,7.645362806026278,0.03571428571428571,0.03571428571428571,54.16218577910412,7.717713906558243,1952.66216378748,176.28000000000003,152.71532546417797,12.285902359949677,-1.1403118040089086
2024-01-01 00:02:22.000000,2024-01-01 00:02:29.000000,1,-0.4685746102449889,-25.08,27.07,0.39,11.250394347031973,0.03794642857142857,0.03794642857142857,67.47997424084846,2.942530425313572,2589.317151997914,210.39000000000016,228.58042693208537,6.392989895481097,0.997772828507795
2024-01-01 00:02:29.000000,2024-01-01 00:02:36.000000,1,0.3845879732739421,-34.59,74.18,-4.48,20.269576755570018,0.03794642857142857,0.04241071428571429,143.30353971225617,6.8177269126766635,2949.363206798678,172.67999999999992,404.46740104233095,9.921903042306228,0.7126948775055679
2024-01-01 00:02:36.000000,2024-01-01 00:02:43.000000,1,0.06077951002227214,-316.95,365.62,3.82,96.97233033451903,0.04241071428571429,0.04241071428571429,739.5413123476137,17.319867328247188,11739.67456156711,27.289999999999736,1914.6560586776855,107.66640209276551,0.7126948775055679
2024-01-01 00:02:43.000000,2024-01-01 00:02:50.000000,1,2.8301559020044507,-603.96,572.83,5.16,164.9928828692931,0.04241071428571429,0.05133928571428571,1298.5511548744566,32.15688636100656,29219.36008182286,1270.7400000000014,3242.3924988462168,146.60885147204928,0.7126948775055679
2024-01-01 00:02:50.000000,2024-01-01 00:02:57.000000,1,1.9128507795100222,-274.14,274.58,-1.35,87.93469481705843,0.049107142857142856,0.05357142857142857,500.9621760487801,14.109518314207632,14714.557572820246,858.8700000000006,1792.998749544592,23.051170751683784,-1.1403118040089086
2024-01-01 00:02:57.000000,2024-01-01 00:03:04.000000,1,-4.59258351893096,-694.15,385.21,10.99,151.37311397907243,0.03794642857142857,0.03794642857142857,1107.9351514325333,17.610048557286742,19456.750716569615,2062.0699999999997,3007.8798389763124,103.21154387836502,0.997772828507795
2024-01-01 00:03:04.000000,2024-01-01 00:03:11.000000,1,3.1553452115812917,-152.79,165.12,8.0,70.33142573817864,0.04017857142857143,0.049107142857142856,466.17633376887676,2.6067436597474756,10307.346308018245,1416.75,1415.339603464062,17.601969099549315,0.4276169265033407
2024-01-01 00:03:11.000000,2024-01-01 00:03:18.000000,1,-5.175501113585748,-253.11,204.62,2.3,78.88517230522822,0.046875,0.03794642857142857,662.3990996463837,100.55972415253875,14150.50774190747,2323.8,1536.587194332837,140.34723104649672,1.5679287305122493
2024-01-01 00:03:18.000000,2024-01-01 00:03:25.000000,1,1.5309576837416483,-96.14,78.94,2.57,37.005991879941476,0.044642857142857144,0.04017857142857143,287.272647543558,13.175061401745856,4992.277197373472,687.3999999999996,729.4089834745076,42.88881559761236,1.2828507795100221
2024-01-01 00:03:25.000000,2024-01-01 00:03:32.000000,1,0.019977728285077885,-88.47,117.53,-0.81,38.05315721308064,0.03794642857142857,0.03794642857142857,264.48382085481535,8.969999999999786,6901.024762841928,8.969999999999786,760.770432131821,30.72823346186572,1.2828507795100221
2024-01-01 00:03:32.000000,2024-01-01 00:03:39.000000,1,1.852138084632517,-45.4,36.11,6.94,20.534942201573426,0.03794642857142857,0.03794642857142857,124.83549584362328,4.27303260035232,5088.42691339271,831.6099999999999,418.1754666135697,14.114521786620317,1.1403118040089086
2024-01-01 00:03:39.000000,2024-01-01 00:03:46.000000,1,-1.2808017817371935,-581.69,286.16,1.29,109.6781246085986,0.044642857142857144,0.04017857142857143,746.2830301408305,5.792894180881574,13080.690119789431,575.0800000000005,2198.3904517450533,16.123405953765594,0.5701559020044543
2024-01-01 00:03:46.000000,2024-01-01 00:03:53.000000,1,0.561403118040089,-36.15,24.68,3.53,14.223874941075836,0.04241071428571429,0.04241071428571429,123.3104288842605,22.996503944868717,2767.7877161884994,252.0700000000001,274.9086976222828,34.292094794769824,-0.997772828507795
