start_time,end_time,activity,acc_x_mean,acc_x_min,acc_x_max,acc_x_median,acc_x_std,acc_x_zcross,acc_x_meancross,fft_acc_x_mean,fft_{column}_min,fft_{column}_second_max,fft_{column}_dc_component,fft_{column}_std,fft_{column}_median,fft_{column}_dominant_freq,acc_y_mean,acc_y_min,acc_y_max,acc_y_median,acc_y_std,acc_y_zcross,acc_y_meancross,fft_acc_y_mean,acc_z_mean,acc_z_min,acc_z_max,acc_z_median,acc_z_std,acc_z_zcross,acc_z_meancross,fft_acc_z_mean
2024-01-01 00:00:00.000000000,2024-01-01 00:00:07.000000000,0,-39.31111111111111,-40.0,32.0,-40.0,4.79965689911338,0.004464285714285714,0.29017857142857145,110.8585577757284,11.734438992096317,18.417665667370844,10558.0,701.3005401658668,15.10520214982035,0.0,20.488888888888887,20.0,32.0,20.0,0.9166666666666656,0.0,0.15178571428571427,33.303233181444924,46.92444444444445,32.0,48.0,47.0,1.0082595407866453,0.0,0.022321428571428572,61.915687536063174
2024-01-01 00:00:07.000000000,2024-01-01 00:00:14.000000000,0,-39.724444444444444,-40.0,-39.0,-40.0,0.44778998762352074,0.0,0.38392857142857145,45.379679953527344,0.9999999999999849,1.0000000000000118,10574.0,703.2985520064155,0.9999999999999999,0.0,20.63111111111111,20.0,21.0,21.0,0.48357957602571167,0.0,0.20535714285714285,25.63484377372621,46.995555555555555,46.0,47.0,47.0,0.06666666666666668,0.0,0.008928571428571428,47.99111111111111
2024-01-01 00:00:14.000000000,2024-01-01 00:00:21.000000000,0,-39.48888888888889,-72.0,2.0,-40.0,8.317962013828392,0.008928571428571428,0.11607142857142858,145.41629923374595,1.203875928129547,1045.0697185077404,9456.0,638.7895855095852,47.908147580257015,0.0,23.15111111111111,-3.0,100.0,20.0,14.846966714952945,0.026785714285714284,0.03571428571428571,152.4649957987942,42.026666666666664,-6.0,57.0,47.0,10.950342460398215,0.008928571428571428,0.0625,127.32582394978775
2024-01-01 00:00:21.000000000,2024-01-01 00:00:28.000000000,0,-54.4,-86.0,73.0,-58.0,16.45909431634335,0.008928571428571428,0.18303571428571427,233.19201549051652,4.548942090283287,1588.7316047533543,5426.0,446.15661724854044,138.14239806621163,0.0,-4.217777777777778,-32.0,34.0,-2.0,10.754220286392403,0.08482142857142858,0.10267857142857142,102.24507057614792,24.115555555555556,-69.0,110.0,28.0,23.967332264418083,0.03125,0.09375,245.9029745353629
2024-01-01 00:00:28.000000000,2024-01-01 00:00:35.000000000,0,-54.23555555555556,-95.0,-23.0,-51.0,10.14196452589165,0.0,0.15625,173.47983505319775,11.179951674966576,3262.6844080147703,4882.0,464.6601459303886,91.01177375034293,0.0,-1.8933333333333333,-34.0,16.0,7.0,14.61277572146076,0.022321428571428572,0.022321428571428572,103.74354062773902,21.697777777777777,-49.0,48.0,36.0,25.473502417155434,0.04017857142857143,0.05803571428571429,188.07697568801453
2024-01-01 00:00:35.000000000,2024-01-01 00:00:42.000000000,0,-48.91111111111111,-51.0,-48.0,-49.0,0.6346477588219915,0.0,0.08928571428571429,55.435829913701546,0.1537673163432356,28.286803866954024,9218.0,612.867143440729,3.8302436418523036,0.0,12.56,9.0,15.0,12.0,1.29463177335157,0.0,0.05803571428571429,22.93602748673736,40.96888888888889,40.0,42.0,41.0,0.4266889875113858,0.0,0.07589285714285714,45.67126548280581
2024-01-01 00:00:42.000000000,2024-01-01 00:00:49.000000000,0,-49.10666666666667,-53.0,-47.0,-49.0,0.899999999999998,0.0,0.21428571428571427,59.8071635183238,1.1611927464491245,78.23132781612176,9145.0,607.7211280712052,8.759396448213497,0.0,13.235555555555555,11.0,15.0,13.0,0.7024051650386806,0.0,0.19196428571428573,21.04544312639771,40.644444444444446,36.0,42.0,41.0,0.9002865505026035,0.0,0.20535714285714285,50.49782664493465
2024-01-01 00:00:49.000000000,2024-01-01 00:00:56.000000000,0,-18.964444444444446,-55.0,7.0,-12.0,16.478573148664093,0.004464285714285714,0.049107142857142856,119.77550190629994,1.249887351100138,730.9421249450055,12165.0,812.0649854076828,21.355801444706945,0.0,22.551111111111112,9.0,37.0,23.0,6.849029591789365,0.0,0.044642857142857144,66.53869818090115,54.06666666666667,38.0,71.0,57.0,7.4695811701288175,0.0,0.06696428571428571,103.77600625780511
2024-01-01 00:00:56.000000000,2024-01-01 00:01:03.000000000,0,-6.937777777777778,-25.0,15.0,-3.0,10.130207851328185,0.10267857142857142,0.04017857142857143,69.12137111902237,7.098695637409734,230.7931466966331,13326.0,883.6554475500488,43.47964644683543,0.0,21.022222222222222,-1.0,66.0,19.0,9.336202790197019,0.008928571428571428,0.044642857142857144,98.50568758421228,59.22666666666667,50.0,104.0,59.0,4.241293603203086,0.0,0.22321428571428573,111.52152265425212
2024-01-01 00:01:03.000000000,2024-01-01 00:01:10.000000000,0,-1.4666666666666666,-49.0,28.0,2.0,15.111785845113458,0.05803571428571429,0.0625,103.61620990252038,7.996279968618109,1840.77476706642,11633.0,825.0789150491765,68.37001036688615,0.0,8.351111111111111,-53.0,37.0,18.0,25.056121135347485,0.004464285714285714,0.022321428571428572,155.7264972147747,51.702222222222225,-26.0,92.0,59.0,24.20200044204663,0.004464285714285714,0.022321428571428572,227.81963028078505
