start_time,end_time,activity,bvp_mean,bvp_min,bvp_max,bvp_median,bvp_std,bvp_zcross,bvp_meancross,fft_bvp_mean,fft_bvp_min,fft_bvp_second_max,fft_bvp_dc_component,fft_bvp_std,fft_bvp_median,fft_bvp_dominant_freq
2024-01-01 00:00:00.000000,2024-01-01 00:00:07.000000,0,-3.7550556792873055,-549.96,228.25,5.36,113.6013241739309,0.025669642857142856,0.020089285714285716,683.1302650785885,1.5811339274606617,17622.174467063414,1686.0199999999986,2306.7771896162094,9.097295901404593,-1.1403118040089086
2024-01-01 00:00:07.000000,2024-01-01 00:00:14.000000,0,3.02619153674833,-120.98,84.68,15.08,57.34982163044266,0.03125,0.03125,312.0018151453635,39.464198988946656,15794.356424646252,1358.7599999999995,1174.8360097247607,58.11285422128096,0.997772828507795
2024-01-01 00:00:14.000000,2024-01-01 00:00:21.000000,0,1.8353006681514477,-124.6,76.23,12.46,57.261762500014434,0.03125,0.03125,326.1746645223481,18.45271435933818,14844.79122858599,824.0499999999997,1167.9357426347278,46.86205455543256,-0.997772828507795
2024-01-01 00:00:21.000000,2024-01-01 00:00:28.000000,0,-0.4129175946547876,-126.75,80.63,10.71,58.14372514967663,0.029017857142857144,0.029017857142857144,325.2422593126686,33.68869214164799,14916.42283345702,185.4,1186.9475096048648,47.082466917405306,0.997772828507795
2024-01-01 00:00:28.000000,2024-01-01 00:00:35.000000,0,-1.789109131403121,-578.11,729.44,20.22,192.10802295241788,0.03125,0.03125,1325.96365451068,0.3182883705197589,24954.44662301101,803.3099999999995,3844.075731358148,19.295462048666227,-0.5701559020044543
2024-01-01 00:00:35.000000,2024-01-01 00:00:42.000000,0,1.0016926503340757,-84.91,69.94,8.62,39.57160757596786,0.03571428571428571,0.03571428571428571,231.7615480532043,1.7114500565028996,7310.381660812451,449.7600000000003,805.1495132234647,4.3996675127677145,0.997772828507795
2024-01-01 00:00:45.000000,2024-01-01 00:00:52.000000,1,-1.7033853006681516,-93.27,64.12,8.13,44.20049946323992,0.03571428571428571,0.03571428571428571,252.66253681812395,12.782348122069436,11280.20327260229,764.8199999999997,901.5070305264569,18.309471886902493,-1.1403118040089086
2024-01-01 00:00:52.000000,2024-01-01 00:00:59.000000,1,0.6585746102449889,-96.61,57.41,11.16,43.57927431928933,0.033482142857142856,0.033482142857142856,292.16230896551536,35.51111888429486,10395.410584942892,295.70000000000005,875.0180209686761,76.84822995433343,1.1403118040089086
2024-01-01 00:00:59.000000,2024-01-01 00:01:06.000000,1,0.9881737193763919,-96.55,54.21,12.9,45.52516410455364,0.033482142857142856,0.033482142857142856,255.67680383139523,13.610150492251684,12208.000020947762,443.6899999999996,929.2825128466379,38.29276371643728,1.1403118040089086
2024-01-01 00:01:06.000000,2024-01-01 00:01:13.000000,1,-1.2601559020044542,-101.63,52.51,9.54,42.419282690173524,0.03571428571428571,0.03571428571428571,227.03736946610323,10.065827301752327,11415.194663120817,565.8100000000002,869.0778131824054,14.262550458612804,1.1403118040089086
