start_time,end_time,activity,bvp_mean,bvp_median,bvp_std,bvp_meancross,fft_{column}_second_max,fft_{column}_dc_component,fft_{column}_dominant_freq
2024-01-01 00:00:00.000000,2024-01-01 00:00:08.000000,0,-1.9389668615984401,6.2,111.35270046077507,0.0234375,18274.83596436798,994.6900000000007,0.5614035087719298
2024-01-01 00:00:04.000000,2024-01-01 00:00:12.000000,0,-2.0952631578947365,10.76,80.29979806887007,0.033203125,17871.259312939143,1074.87,0.49902534113060426
2024-01-01 00:00:08.000000,2024-01-01 00:00:16.000000,0,-0.3757894736842109,16.81,78.2665291960305,0.029296875,24112.32339770669,192.77999999999992,0.49902534113060426
2024-01-01 00:00:12.000000,2024-01-01 00:00:20.000000,0,0.07573099415204694,16.86,75.40679970985494,0.029296875,19262.19231729603,38.85000000000004,-0.49902534113060426
2024-01-01 00:00:16.000000,2024-01-01 00:00:24.000000,0,-0.272222222222222,18.12,79.35943073519735,0.033203125,23382.246549211624,139.64999999999992,0.49902534113060426
2024-01-01 00:00:20.000000,2024-01-01 00:00:28.000000,0,-0.9380701754385967,12.05,89.29705309463293,0.03125,25704.360730338474,481.2299999999998,-0.49902534113060426
2024-01-01 00:00:24.000000,2024-01-01 00:00:32.000000,0,1.3810721247563336,15.29,93.24475290312847,0.029296875,24469.30408544779,708.49,0.49902534113060426
2024-01-01 00:00:28.000000,2024-01-01 00:00:36.000000,0,2.995146198830409,24.64,83.32052582795049,0.033203125,21396.149711510036,1536.5100000000011,0.5614035087719298
2024-01-01 00:00:32.000000,2024-01-01 00:00:40.000000,0,3.50888888888889,24.64,74.15640797057907,0.033203125,15996.37238366486,1800.0600000000004,0.49902534113060426
2024-01-01 00:00:36.000000,2024-01-01 00:00:44.000000,0,-2.926237816764132,14.02,74.73505828977554,0.037109375,19626.834235829454,1501.1599999999999,0.5614035087719298
2024-01-01 00:00:40.000000,2024-01-01 00:00:48.000000,0,-2.799785575048733,10.94,72.74941855003375,0.03515625,19672.694524596,1436.2899999999995,0.5614035087719298
2024-01-01 00:00:44.000000,2024-01-01 00:00:52.000000,0,2.3772904483430795,17.86,67.03202537042405,0.03515625,17392.23349057072,1219.5500000000002,0.5614035087719298
2024-01-01 00:00:48.000000,2024-01-01 00:00:56.000000,0,1.3529629629629625,18.81,62.02189794263658,0.03515625,18357.422637826938,694.0700000000003,0.5614035087719298
2024-01-01 00:00:52.000000,2024-01-01 00:01:00.000000,0,-0.7038986354775825,18.32,57.77007440604809,0.0390625,14472.81845868165,361.09999999999997,0.6237816764132553
2024-01-01 00:00:56.000000,2024-01-01 00:01:04.000000,0,0.27970760233918096,19.37,62.004037986829154,0.04296875,15612.917884208518,143.4899999999999,0.6861598440545809
2024-01-01 00:01:00.000000,2024-01-01 00:01:08.000000,0,-0.7087524366471748,24.84,183.29303079253296,0.044921875,28470.51797572641,363.5900000000006,0.24951267056530213
2024-01-01 00:01:04.000000,2024-01-01 00:01:12.000000,0,1.3066276803118912,20.85,230.90951838880648,0.04296875,33762.08803194739,670.2999999999975,0.3742690058479532
2024-01-01 00:01:08.000000,2024-01-01 00:01:16.000000,1,4.432651072124758,6.99,154.22433505080954,0.04296875,20167.17373266481,2273.95,0.5614035087719298
2024-01-01 00:01:12.000000,2024-01-01 00:01:20.000000,1,0.31456140350877193,6.43,50.03389824202775,0.03515625,11146.475222957495,161.36999999999998,0.49902534113060426
2024-01-01 00:01:16.000000,2024-01-01 00:01:24.000000,1,-2.808635477582846,8.36,37.45286590035624,0.03125,11833.762674391372,1440.83,-0.49902534113060426
2024-01-01 00:01:20.000000,2024-01-01 00:01:28.000000,1,-2.8334892787524364,5.42,40.14824044766273,0.029296875,10557.099256952617,1453.5800000000002,0.49902534113060426
2024-01-01 00:01:24.000000,2024-01-01 00:01:32.000000,1,0.4801364522417153,9.45,42.81343180305432,0.029296875,11344.550130575162,246.3099999999999,0.43664717348927873
2024-01-01 00:01:28.000000,2024-01-01 00:01:36.000000,1,3.6276023391812866,14.22,45.78052917843111,0.029296875,11197.57938662442,1860.9599999999998,0.49902534113060426
2024-01-01 00:01:32.000000,2024-01-01 00:01:40.000000,1,-0.4500584795321635,7.28,52.69945847567494,0.029296875,10670.307666488136,230.87999999999994,0.43664717348927873
2024-01-01 00:01:36.000000,2024-01-01 00:01:44.000000,1,-3.1944834307992207,5.38,50.97864209049552,0.03125,12412.040546211683,1638.7700000000002,0.43664717348927873
2024-01-01 00:01:40.000000,2024-01-01 00:01:48.000000,1,-0.8081091617933722,9.84,44.20632689591713,0.029296875,9169.798432218087,414.5599999999998,0.43664717348927873
2024-01-01 00:01:44.000000,2024-01-01 00:01:52.000000,1,2.3785380116959067,10.52,47.8027227789901,0.029296875,12127.906687121798,1220.1899999999996,0.49902534113060426
2024-01-01 00:01:48.000000,2024-01-01 00:01:56.000000,1,0.26563352826510717,8.07,48.80802655195853,0.029296875,10582.83538095165,136.26999999999975,-0.43664717348927873
2024-01-01 00:01:52.000000,2024-01-01 00:02:00.000000,1,-2.6372514619883036,7.0,46.16718595108135,0.02734375,12251.669778150525,1352.9099999999999,0.43664717348927873
2024-01-01 00:01:56.000000,2024-01-01 00:02:04.000000,1,0.8903313840155945,10.46,52.73559246823636,0.02734375,14211.284746130037,456.7400000000001,0.43664717348927873
2024-01-01 00:02:00.000000,2024-01-01 00:02:08.000000,1,1.3447173489278752,10.77,52.644020549138844,0.029296875,12660.09284323741,689.8399999999999,-0.43664717348927873
2024-01-01 00:02:04.000000,2024-01-01 00:02:12.000000,1,-4.535380116959065,5.15,46.55760077310476,0.029296875,9757.255606696428,2326.649999999999,0.49902534113060426
2024-01-01 00:02:08.000000,2024-01-01 00:02:16.000000,1,0.5615399610136456,10.93,55.954465166222,0.033203125,8634.857172805887,288.0700000000003,0.49902534113060426
2024-01-01 00:02:12.000000,2024-01-01 00:02:20.000000,1,2.9473489278752436,15.11,60.77092743313277,0.0390625,13870.103814716356,1511.99,0.5614035087719298
2024-01-01 00:02:16.000000,2024-01-01 00:02:24.000000,1,-0.3294736842105267,9.18,60.25372100409764,0.037109375,9896.707157868992,169.01999999999998,0.49902534113060426
2024-01-01 00:02:20.000000,2024-01-01 00:02:28.000000,1,2.097348927875243,5.4,52.404527464880985,0.0390625,10766.417284603478,1075.94,0.6237816764132553
2024-01-01 00:02:24.000000,2024-01-01 00:02:32.000000,1,-1.0639961013645225,4.27,37.390942197463396,0.037109375,8272.196215463544,545.8300000000002,0.6861598440545809
2024-01-01 00:02:28.000000,2024-01-01 00:02:36.000000,1,-2.0209746588693953,0.42,43.40142758292275,0.046875,6678.880433244595,1036.7600000000002,0.43664717348927873
2024-01-01 00:02:32.000000,2024-01-01 00:02:40.000000,1,3.1145808966861597,3.16,75.44226381415184,0.05078125,13416.132681670952,1597.7800000000002,0.49902534113060426
2024-01-01 00:02:36.000000,2024-01-01 00:02:44.000000,1,0.1357504873294349,7.39,80.08353443602338,0.041015625,11300.61212244428,69.64000000000021,0.6237816764132553
2024-01-01 00:02:40.000000,2024-01-01 00:02:48.000000,1,-3.2957309941520467,7.5,60.35871591264023,0.033203125,14396.151903410233,1690.7100000000005,-0.5614035087719298
2024-01-01 00:02:44.000000,2024-01-01 00:02:52.000000,1,0.4663547758284601,7.2,64.87050589388505,0.037109375,13505.159592895689,239.23999999999955,0.5614035087719298
2024-01-01 00:02:48.000000,2024-01-01 00:02:56.000000,1,0.5249122807017552,5.84,76.15997621450683,0.03515625,14408.102340796057,269.28000000000026,-0.5614035087719298
2024-01-01 00:02:52.000000,2024-01-01 00:03:00.000000,1,-0.411812865497076,12.98,92.03701044805244,0.03515625,19682.379866076884,211.2600000000001,0.5614035087719298
2024-01-01 00:02:56.000000,2024-01-01 00:03:04.000000,1,1.5571734892787519,10.94,91.2378265082008,0.037109375,21194.611526675217,798.8300000000002,0.6237816764132553
2024-01-01 00:03:00.000000,2024-01-01 00:03:08.000000,1,-2.9576023391812867,-5.63,60.433009233217746,0.03515625,11319.51532154522,1517.2499999999998,0.6237816764132553
2024-01-01 00:03:04.000000,2024-01-01 00:03:12.000000,1,0.12426900584795365,-2.89,43.02504127210752,0.03515625,7574.148974542679,63.75000000000001,0.49902534113060426
2024-01-01 00:03:08.000000,2024-01-01 00:03:16.000000,1,-0.5310136452241713,-6.57,63.19741862794826,0.0390625,11401.412336279252,272.4100000000002,0.5614035087719298
2024-01-01 00:03:12.000000,2024-01-01 00:03:20.000000,1,-6.136803118908381,-9.27,83.24259654060826,0.03515625,14928.527102817643,3148.18,0.49902534113060426
2024-01-01 00:03:16.000000,2024-01-01 00:03:24.000000,1,-1.969025341130604,-2.93,86.98224554732096,0.037109375,17901.17695604834,1010.1100000000002,0.49902534113060426
2024-01-01 00:03:20.000000,2024-01-01 00:03:28.000000,1,2.618810916179337,0.18,92.63736256878488,0.033203125,18696.310660141775,1343.4499999999998,0.49902534113060426
2024-01-01 00:03:24.000000,2024-01-01 00:03:32.000000,1,5.212475633528265,12.18,95.04125887110594,0.033203125,21892.624918447364,2674.000000000001,0.5614035087719298
2024-01-01 00:03:28.000000,2024-01-01 00:03:36.000000,1,-0.5430799220272903,6.02,80.56350206579239,0.033203125,19416.57266287111,278.6000000000003,0.49902534113060426
2024-01-01 00:03:32.000000,2024-01-01 00:03:40.000000,1,2.602436647173489,20.19,70.07206033476514,0.03125,20407.800170359507,1335.05,0.49902534113060426
2024-01-01 00:03:36.000000,2024-01-01 00:03:44.000000,1,0.333664717348928,16.07,68.73994510719723,0.029296875,20839.850005481607,171.17000000000016,0.43664717348927873
2024-01-01 00:03:40.000000,2024-01-01 00:03:48.000000,1,-0.5700974658869397,16.07,71.83610544495222,0.025390625,22349.04549209317,292.46,0.43664717348927873
2024-01-01 00:03:44.000000,2024-01-01 00:03:52.000000,1,3.8689083820662775,19.67,71.05512047749734,0.025390625,17279.460149499344,1984.75,-0.3742690058479532
2024-01-01 00:03:48.000000,2024-01-01 00:03:56.000000,1,-0.9884405458089681,13.01,72.485975100258,0.025390625,19403.51652419296,507.06999999999994,0.3742690058479532
2024-01-01 00:03:52.000000,2024-01-01 00:04:00.000000,1,-2.265730994152047,13.5,74.36204106576521,0.0234375,19725.035732979166,1162.3200000000002,0.3742690058479532
2024-01-01 00:03:56.000000,2024-01-01 00:04:04.000000,1,-3.6654191033138397,14.61,75.6433126760536,0.0234375,22075.03212469766,1880.3600000000001,0.3742690058479532
2024-01-01 00:04:00.000000,2024-01-01 00:04:08.000000,1,0.3129434697855754,18.23,76.91564761832034,0.025390625,18547.60693251156,160.5400000000002,0.3742690058479532
2024-01-01 00:04:04.000000,2024-01-01 00:04:12.000000,1,2.590701754385965,20.01,76.85115354924955,0.025390625,17148.88830466885,1329.03,0.3742690058479532
2024-01-01 00:04:08.000000,2024-01-01 00:04:16.000000,1,1.4196296296296294,19.93,77.99164493550171,0.0234375,23207.863250346247,728.2700000000001,0.3742690058479532
2024-01-01 00:04:12.000000,2024-01-01 00:04:20.000000,1,1.6412085769980518,19.56,76.46605030801818,0.025390625,19061.40380249869,841.9399999999998,0.3742690058479532
2024-01-01 00:04:16.000000,2024-01-01 00:04:24.000000,1,-2.2694152046783627,12.34,75.9108976812073,0.025390625,15965.781289841438,1164.2100000000003,-0.3742690058479532
2024-01-01 00:04:20.000000,2024-01-01 00:04:28.000000,1,-3.8693177387914237,11.48,78.67195565116533,0.02734375,16068.163918506834,1984.9600000000003,0.3742690058479532
2024-01-01 00:04:24.000000,2024-01-01 00:04:32.000000,1,0.13608187134502936,17.46,77.45458721668685,0.025390625,15055.93900686362,69.80999999999997,0.3742690058479532
2024-01-01 00:04:28.000000,2024-01-01 00:04:36.000000,1,3.4731578947368416,20.01,73.64768714922485,0.0234375,19616.31057103609,1781.73,0.3742690058479532
2024-01-01 00:04:32.000000,2024-01-01 00:04:40.000000,1,2.449863547758284,18.5,74.69444685907317,0.025390625,17468.24345206372,1256.78,0.3742690058479532
2024-01-01 00:04:36.000000,2024-01-01 00:04:44.000000,1,-4.2203313840155925,10.8,79.53468465377794,0.02734375,19916.97258950768,2165.0299999999997,0.43664717348927873
2024-01-01 00:04:40.000000,2024-01-01 00:04:48.000000,1,-2.771169590643275,11.94,76.28650817726148,0.025390625,16648.402502152865,1421.6100000000004,-0.43664717348927873
2024-01-01 00:04:44.000000,2024-01-01 00:04:52.000000,1,4.059395711500974,22.09,71.56992611732113,0.025390625,14557.430182724422,2082.4700000000003,0.3742690058479532
2024-01-01 00:04:48.000000,2024-01-01 00:04:56.000000,1,-0.9211111111111107,14.29,76.63876658127374,0.025390625,22162.305173731827,472.5300000000001,0.43664717348927873
2024-01-01 00:04:52.000000,2024-01-01 00:05:00.000000,1,-2.0298830409356725,10.54,81.10015703245845,0.02734375,22724.348669997897,1041.3299999999995,0.43664717348927873
2024-01-01 00:04:56.000000,2024-01-01 00:05:04.000000,1,-0.9349902534113065,15.12,78.55320078497348,0.02734375,22619.8802106942,479.65000000000003,0.43664717348927873
2024-01-01 00:05:00.000000,2024-01-01 00:05:08.000000,1,-0.7543274853801174,13.94,70.56662995820454,0.029296875,16604.105126626153,386.9700000000004,0.49902534113060426
2024-01-01 00:05:04.000000,2024-01-01 00:05:12.000000,1,3.9960818713450297,20.71,69.37221881565665,0.03125,17676.272277409862,2049.99,-0.49902534113060426
2024-01-01 00:05:08.000000,2024-01-01 00:05:16.000000,1,0.4097855750487334,16.74,72.16661868816927,0.029296875,21879.105301119973,210.22,-0.43664717348927873
2024-01-01 00:05:12.000000,2024-01-01 00:05:20.000000,1,0.262261208576998,15.0,71.25943904276437,0.02734375,22180.784385609553,134.54000000000002,0.43664717348927873
2024-01-01 00:05:16.000000,2024-01-01 00:05:24.000000,1,0.23711500974658845,16.63,72.487594252857,0.02734375,22218.402784329905,121.64000000000001,-0.43664717348927873
2024-01-01 00:05:20.000000,2024-01-01 00:05:28.000000,1,-1.0167056530214424,15.94,73.36828386709507,0.02734375,22449.20801531946,521.5700000000002,0.43664717348927873
2024-01-01 00:05:24.000000,2024-01-01 00:05:32.000000,1,1.2120272904483436,21.07,75.44540860175114,0.02734375,23208.91052745639,621.77,0.43664717348927873
2024-01-01 00:05:28.000000,2024-01-01 00:05:36.000000,1,0.30538011695906514,19.48,74.37875813182268,0.02734375,22737.112126403128,156.65999999999994,-0.43664717348927873
2024-01-01 00:05:32.000000,2024-01-01 00:05:40.000000,1,-1.1119688109161792,12.96,68.96654142521051,0.02734375,21393.191667152376,570.44,-0.43664717348927873
2024-01-01 00:05:36.000000,2024-01-01 00:05:44.000000,1,-0.6288304093567254,9.59,67.01934283372046,0.02734375,17526.115699307265,322.58999999999986,0.43664717348927873
