1530866785.000000, IBI
13.297484,0.718783
13.985015,0.687531
14.688172,0.703157
15.360078,0.671906
16.031984,0.671906
16.703890,0.671906
17.391421,0.687531
18.078953,0.687531
18.797735,0.718783
19.532144,0.734409
20.266553,0.734409
20.969710,0.703157
21.672867,0.703157
22.360399,0.687531
23.047930,0.687531
23.735461,0.687531
24.422993,0.687531
25.094899,0.671906
25.782430,0.687531
26.548090,0.765660
27.188745,0.640654
27.891902,0.703157
38.579891,0.625029
39.236171,0.656280
39.908077,0.671906
40.595608,0.687531
41.251888,0.656280
41.923794,0.671906
42.580074,0.656280
43.220728,0.640654
43.923886,0.703157
44.517663,0.593777
45.158317,0.640654
45.845849,0.687531
46.502129,0.656280
47.064654,0.562526
47.799063,0.734409
48.392840,0.593777
49.017869,0.625029
49.658523,0.640654
50.221049,0.562526
50.939832,0.718783
51.533609,0.593777
52.189889,0.656280
52.861795,0.671906
53.518075,0.656280
54.236858,0.718783
54.861886,0.625029
55.486915,0.625029
56.143195,0.656280
56.799475,0.656280
57.424504,0.625029
58.049532,0.625029
58.674561,0.625029
59.283964,0.609403
59.893367,0.609403
60.534021,0.640654
61.190301,0.656280
61.893458,0.703157
62.612241,0.718783
68.096867,0.640654
68.753147,0.656280
69.378176,0.625029
70.018830,0.640654
70.659484,0.640654
71.300139,0.640654
71.925167,0.625029
72.550196,0.625029
73.175225,0.625029
73.815879,0.640654
74.440907,0.625029
75.050310,0.609403
75.659713,0.609403
76.284742,0.625029
76.894145,0.609403
77.503548,0.609403
78.112951,0.609403
78.737979,0.625029
79.347382,0.609403
79.988036,0.640654
80.613065,0.625029
81.253719,0.640654
81.878748,0.625029
82.519402,0.640654
83.144431,0.625029
83.769459,0.625029
84.378862,0.609403
85.003891,0.625029
85.597668,0.593777
86.207071,0.609403
86.832100,0.625029
87.441503,0.609403
88.066531,0.625029
88.691560,0.625029
89.316588,0.625029
89.941617,0.625029
90.551020,0.609403
91.191674,0.640654
91.832329,0.640654
92.472983,0.640654
93.113637,0.640654
93.769917,0.656280
94.426197,0.656280
95.066852,0.640654
95.707506,0.640654
96.363786,0.656280
97.004440,0.640654
97.598217,0.593777
102.301558,0.546900
102.879709,0.578151
103.395358,0.515649
103.957884,0.562526
104.536035,0.578151
127.099568,0.734409
127.755848,0.656280
128.365251,0.609403
129.021531,0.656280
129.724688,0.703157
130.349717,0.625029
130.959120,0.609403
131.568522,0.609403
132.146674,0.578151
132.693574,0.546900
133.302977,0.609403
133.849877,0.546900
134.428028,0.578151
134.912426,0.484397
150.053744,0.765660
150.756901,0.703157
168.070193,0.609403
168.804602,0.734409
169.476508,0.671906
170.164039,0.687531
170.882822,0.718783
171.601605,0.718783
178.648803,0.593777
183.086506,0.625029
188.914897,0.609403
189.508675,0.593777
190.133703,0.625029
190.836860,0.703157
191.602520,0.765660
198.759098,0.687531
199.477881,0.718783
200.212290,0.734409
200.899821,0.687531
201.634230,0.734409
212.072207,0.640654
212.697236,0.625029
213.322265,0.625029
213.947293,0.625029
214.556696,0.609403
215.197351,0.640654
215.838005,0.640654
216.509911,0.671906
217.166191,0.656280
217.838096,0.671906
218.510002,0.671906
219.181908,0.671906
219.869439,0.687531
220.525719,0.656280
221.150748,0.625029
221.760151,0.609403
222.353928,0.593777
222.963331,0.609403
223.603985,0.640654
224.275891,0.671906
224.963423,0.687531
225.713457,0.750034
226.510368,0.796911
227.338531,0.828163
228.119817,0.781286
228.932354,0.812537
238.292158,0.718783
239.042192,0.750034
239.760975,0.718783
240.495384,0.734409
241.229792,0.734409
241.948575,0.718783
242.620481,0.671906
243.323638,0.703157
244.011169,0.687531
244.698701,0.687531
245.401858,0.703157
246.105015,0.703157
246.839424,0.734409
247.542581,0.703157
248.276990,0.734409
249.011398,0.734409
249.745807,0.734409
250.480216,0.734409
251.214624,0.734409
251.949033,0.734409
252.683441,0.734409
253.402224,0.718783
254.121007,0.718783
254.824164,0.703157
255.527322,0.703157
256.246104,0.718783
256.996139,0.750034
257.683670,0.687531
258.402453,0.718783
259.121236,0.718783
259.808768,0.687531
260.527550,0.718783
261.199456,0.671906
261.918239,0.718783
262.637022,0.718783
263.340179,0.703157
264.043336,0.703157
264.777745,0.734409
265.496528,0.718783
266.199685,0.703157
266.918468,0.718783
267.637251,0.718783
268.340408,0.703157
269.027940,0.687531
269.731097,0.703157
270.418628,0.687531
271.121785,0.703157
271.809317,0.687531
272.528100,0.718783
273.231257,0.703157
273.950040,0.718783
274.653197,0.703157
275.371980,0.718783
276.075137,0.703157
276.793920,0.718783
277.497077,0.703157
278.200234,0.703157
278.903392,0.703157
279.637800,0.734409
280.340957,0.703157
281.044115,0.703157
281.747272,0.703157
282.466055,0.718783
283.184838,0.718783
283.872369,0.687531
284.575526,0.703157
285.278683,0.703157
285.966215,0.687531
286.653746,0.687531
287.325652,0.671906
287.997558,0.671906
288.653838,0.656280
289.325744,0.671906
289.982024,0.656280
290.622678,0.640654
291.263332,0.640654
291.950864,0.687531
292.622770,0.671906
293.310301,0.687531
293.997833,0.687531
294.669738,0.671906
295.388521,0.718783
296.029176,0.640654
296.701081,0.671906
297.372987,0.671906
298.013641,0.640654
298.669921,0.656280
299.341827,0.671906
300.029359,0.687531
300.748142,0.718783
301.513802,0.765660
302.295087,0.781286
303.091999,0.796911
303.904536,0.812537
304.670196,0.765660
305.451482,0.781286
306.201516,0.750034
306.920299,0.718783
312.561182,0.734409
313.326842,0.765660
314.045625,0.718783
314.795660,0.750034
315.514442,0.718783
316.248851,0.734409
316.952008,0.703157
317.655165,0.703157
318.358323,0.703157
319.077106,0.718783
319.795888,0.718783
320.514671,0.718783
321.264706,0.750034
322.014740,0.750034
322.749149,0.734409
323.483557,0.734409
324.202340,0.718783
324.905497,0.703157
325.608654,0.703157
326.296186,0.687531
326.983717,0.687531
327.686875,0.703157
328.390032,0.703157
