start_time,end_time,activity,bvp_mean,bvp_median,bvp_std,bvp_meancross,fft_{column}_second_max,fft_{column}_dc_component,fft_{column}_dominant_freq
2024-01-01 00:00:00.000000,2024-01-01 00:00:04.000000,0,0.5985603112840473,7.28,135.26699618785378,0.0234375,11710.435083715065,153.8299999999999,0.622568093385214
2024-01-01 00:00:05.000000,2024-01-01 00:00:09.000000,0,-0.19653696498054463,0.94,9.902366829193781,0.03515625,1444.2586236469822,50.509999999999884,0.4980544747081712
2024-01-01 00:00:10.000000,2024-01-01 00:00:14.000000,0,0.7667315175097277,3.53,9.346741714712234,0.03125,1253.149542154761,197.05,-0.4980544747081712
2024-01-01 00:00:15.000000,2024-01-01 00:00:19.000000,0,-0.7188715953307393,0.73,7.182720903745608,0.04296875,1096.0895646903373,184.74999999999997,0.4980544747081712
2024-01-01 00:00:20.000000,2024-01-01 00:00:24.000000,0,0.6855252918287938,3.71,10.922944270634948,0.03515625,1193.5113504571757,176.18,0.4980544747081712
2024-01-01 00:00:25.000000,2024-01-01 00:00:29.000000,0,-0.1940466926070039,-1.25,12.411398174825482,0.03515625,1435.7312905868707,49.87000000000003,0.4980544747081712
2024-01-01 00:00:30.000000,2024-01-01 00:00:34.000000,0,-0.033852140077821107,1.51,11.917340518124295,0.03125,1910.6225322172231,8.699999999999996,0.4980544747081712
2024-01-01 00:00:35.000000,2024-01-01 00:00:39.000000,0,0.5244747081712063,4.87,14.421404170820088,0.03125,1335.6949595340222,134.78999999999994,0.4980544747081712
2024-01-01 00:00:40.000000,2024-01-01 00:00:44.000000,0,-1.209260700389105,1.08,12.609366830780047,0.03125,1674.2381898690435,310.7799999999999,0.4980544747081712
2024-01-01 00:00:45.000000,2024-01-01 00:00:49.000000,0,-0.011750972762646002,2.77,11.468870113823035,0.03515625,1705.052299392972,3.0200000000000715,0.4980544747081712
2024-01-01 00:00:50.000000,2024-01-01 00:00:54.000000,0,0.15824902723735415,2.2,11.60427347737648,0.03515625,1414.8873461955595,40.66999999999996,0.4980544747081712
2024-01-01 00:00:55.000000,2024-01-01 00:00:59.000000,0,1.3249805447470817,3.49,9.839621202555325,0.03515625,1257.61196525009,340.52,-0.4980544747081712
2024-01-01 00:01:00.000000,2024-01-01 00:01:04.000000,0,-1.8190661478599222,-0.49,10.867092954454916,0.03125,1541.8474862411942,467.4999999999999,0.4980544747081712
2024-01-01 00:01:05.000000,2024-01-01 00:01:09.000000,0,0.6420233463035019,3.89,11.02583782740921,0.03515625,1226.3554707429075,164.99999999999997,-0.622568093385214
2024-01-01 00:01:10.000000,2024-01-01 00:01:14.000000,0,-2.058832684824903,-5.1,15.73869542841155,0.02734375,1925.6349972259522,529.1199999999999,0.4980544747081712
2024-01-01 00:01:15.000000,2024-01-01 00:01:19.000000,0,2.5489105058365755,5.68,14.25961886090809,0.03515625,1648.7441685153467,655.0699999999999,-0.4980544747081712
2024-01-01 00:01:20.000000,2024-01-01 00:01:24.000000,0,-0.7124902723735412,1.85,15.357118794896689,0.03125,1552.3007250554533,183.11000000000004,0.2490272373540856
2024-01-01 00:01:25.000000,2024-01-01 00:01:29.000000,0,1.1909338521400776,5.55,13.089694117635581,0.03515625,1603.763264873747,306.06999999999994,0.622568093385214
2024-01-01 00:01:30.000000,2024-01-01 00:01:34.000000,0,-0.014241245136186867,2.4,16.20295597513609,0.03125,2341.0165346315785,3.6600000000000517,-0.4980544747081712
2024-01-01 00:01:35.000000,2024-01-01 00:01:39.000000,0,-0.6120233463035021,2.75,12.271078572300718,0.03125,1789.812898398834,157.29000000000005,-0.4980544747081712
2024-01-01 00:01:40.000000,2024-01-01 00:01:44.000000,0,-9.530739299610895,9.75,135.55976239685555,0.0234375,11960.266696425462,2449.3999999999996,0.4980544747081712
2024-01-01 00:01:45.000000,2024-01-01 00:01:49.000000,0,0.3879766536964982,2.19,16.54836193128576,0.03125,2630.002755974257,99.71000000000014,0.4980544747081712
2024-01-01 00:01:50.000000,2024-01-01 00:01:54.000000,0,2.645642023346303,7.69,18.533063815013207,0.03125,2622.389345627303,679.93,0.4980544747081712
2024-01-01 00:01:55.000000,2024-01-01 00:01:59.000000,0,-0.28614785992217895,1.01,14.20616433189927,0.03515625,2190.7071609469276,73.53999999999999,-0.4980544747081712
2024-01-01 00:02:00.000000,2024-01-01 00:02:04.000000,0,-0.42961089494163424,1.55,14.983579966016329,0.03515625,1803.333198136121,110.4099999999999,0.622568093385214
2024-01-01 00:02:05.000000,2024-01-01 00:02:09.000000,0,0.15225680933852143,3.17,13.269456630243615,0.03515625,1688.671992066434,39.12999999999997,0.4980544747081712
2024-01-01 00:02:10.000000,2024-01-01 00:02:14.000000,0,-3.02568093385214,0.35,15.566398972656593,0.03515625,1868.5317780901348,777.5999999999999,-0.4980544747081712
2024-01-01 00:02:15.000000,2024-01-01 00:02:19.000000,0,0.9280933852140076,3.71,13.754589286079947,0.03515625,1890.2189249259313,238.51999999999987,0.622568093385214
2024-01-01 00:02:20.000000,2024-01-01 00:02:24.000000,0,0.6050972762645914,4.26,13.192275353190842,0.0390625,1835.131724080552,155.51,-0.622568093385214
2024-01-01 00:02:25.000000,2024-01-01 00:02:29.000000,0,0.37828793774319075,3.79,14.818539202250777,0.03515625,1823.3657153106751,97.22000000000006,-0.622568093385214
2024-01-01 00:02:30.000000,2024-01-01 00:02:34.000000,0,-1.1076653696498053,1.47,16.05238382793846,0.03515625,1812.7730977891938,284.6699999999999,0.622568093385214
2024-01-01 00:02:35.000000,2024-01-01 00:02:39.000000,0,1.5985992217898835,5.35,15.408158438556361,0.03125,1946.917056296247,410.84000000000003,-0.4980544747081712
2024-01-01 00:02:40.000000,2024-01-01 00:02:44.000000,0,-1.9409727626459143,1.13,14.215896781971283,0.03515625,1704.138898606787,498.8299999999999,0.622568093385214
2024-01-01 00:02:45.000000,2024-01-01 00:02:49.000000,0,0.6051361867704278,3.68,17.26782442102325,0.03125,2465.2387461220223,155.52000000000004,-0.4980544747081712
2024-01-01 00:02:50.000000,2024-01-01 00:02:54.000000,0,-1.5262645914396886,1.08,15.771442251097959,0.03515625,1923.3123317391467,392.2499999999999,-0.4980544747081712
2024-01-01 00:02:55.000000,2024-01-01 00:02:59.000000,0,0.302023346303502,3.61,17.160110579737758,0.03515625,2899.4144254935673,77.61999999999998,-0.4980544747081712
2024-01-01 00:03:00.000000,2024-01-01 00:03:04.000000,0,0.9235797665369648,5.94,20.416004684841354,0.03125,3091.060573902395,237.3599999999999,0.4980544747081712
2024-01-01 00:03:05.000000,2024-01-01 00:03:09.000000,0,-2.2666147859922177,2.28,20.31271259070133,0.03125,3088.998450309343,582.52,0.4980544747081712
2024-01-01 00:03:10.000000,2024-01-01 00:03:14.000000,0,-0.5084046692607005,0.66,18.625416862565867,0.03515625,2127.5261930788884,130.6599999999998,0.4980544747081712
2024-01-01 00:03:15.000000,2024-01-01 00:03:19.000000,0,0.5335797665369647,3.16,22.077638689496748,0.0390625,3245.343576254895,137.12999999999994,0.4980544747081712
2024-01-01 00:03:20.000000,2024-01-01 00:03:24.000000,0,0.30852140077821033,3.51,17.285068999145025,0.03515625,2404.354684285442,79.29000000000002,0.4980544747081712
2024-01-01 00:03:25.000000,2024-01-01 00:03:29.000000,0,0.8154474708171208,4.44,18.292788791533237,0.03515625,2759.603878303492,209.56999999999988,0.4980544747081712
2024-01-01 00:03:30.000000,2024-01-01 00:03:34.000000,0,0.6480544747081711,4.35,18.7219644805946,0.03125,3087.4809546495026,166.55000000000004,-0.4980544747081712
