start_time,end_time,activity,hr_mean,hr_median,hr_std,hr_meancross,fft_{column}_second_max,fft_{column}_dc_component,fft_{column}_dominant_freq
2024-01-01 00:00:00,2024-01-01 00:00:04,0,69.494,68.67,3.6955622035084197,0.25,10.750547222730832,347.47,0.0
2024-01-01 00:00:05,2024-01-01 00:00:09,0,68.356,68.22,0.966452275076217,0.25,2.5865663753849573,341.78,0.0
2024-01-01 00:00:10,2024-01-01 00:00:14,0,67.212,67.0,0.3696890585343314,0.25,1.0412325316502722,336.06,0.0
2024-01-01 00:00:15,2024-01-01 00:00:19,0,68.35600000000001,68.5,0.328983282250023,0.5,0.8596105005232665,341.78000000000003,0.0
2024-01-01 00:00:20,2024-01-01 00:00:24,0,66.03999999999999,65.96,0.7689278249614858,0.25,2.0666267605378117,330.2,0.0
2024-01-01 00:00:25,2024-01-01 00:00:29,0,63.95399999999999,63.97,0.6342948841035979,0.25,1.698512981584939,319.77,0.0
2024-01-01 00:00:30,2024-01-01 00:00:34,0,62.14,62.12,0.4638426457323658,0.25,1.2507768212125672,310.7,0.0
2024-01-01 00:00:35,2024-01-01 00:00:39,0,61.12199999999999,61.1,0.14889593681494448,0.25,0.34852736319136307,305.61,0.0
2024-01-01 00:00:40,2024-01-01 00:00:44,0,60.668000000000006,60.64,0.09038805230781344,0.25,0.24212959426951872,303.34000000000003,0.0
2024-01-01 00:00:45,2024-01-01 00:00:49,0,60.636,60.65,0.025099800796020953,0.25,0.07564045329137074,303.18,0.0
2024-01-01 00:00:50,2024-01-01 00:00:54,0,60.64000000000001,60.64,0.015811388300840997,0.5,0.04749979568244613,303.20000000000005,0.0
2024-01-01 00:00:55,2024-01-01 00:00:59,1,60.52,60.68,0.3362290885690877,0.25,0.7853606603856345,302.6,0.0
2024-01-01 00:01:00,2024-01-01 00:01:04,1,59.827999999999996,59.9,0.2479314421367336,0.25,0.5721562796986688,299.14,0.0
2024-01-01 00:01:05,2024-01-01 00:01:09,1,58.858000000000004,58.85,0.15849290204927158,0.25,0.4265547011029255,294.28999999999996,0.0
2024-01-01 00:01:10,2024-01-01 00:01:14,1,58.226,58.27,0.28884251764586133,0.25,0.7716711872330084,291.13,0.0
2024-01-01 00:01:15,2024-01-01 00:01:19,1,57.30999999999999,57.28,0.1617096162879621,0.25,0.49124694552472437,286.54999999999995,0.0
2024-01-01 00:01:20,2024-01-01 00:01:24,1,57.634,57.67,0.13667479650615952,0.25,0.36619180382758393,288.17,0.0
2024-01-01 00:01:25,2024-01-01 00:01:29,1,58.008,57.98,0.16634301909007046,0.25,0.4684095047972062,290.03999999999996,0.0
2024-01-01 00:01:30,2024-01-01 00:01:34,1,58.45,58.47,0.08455767262644048,0.25,0.2389653723557674,292.25,0.0
2024-01-01 00:01:35,2024-01-01 00:01:39,1,58.524,58.53,0.043931765272978235,0.25,0.1383954078153432,292.62,0.0
2024-01-01 00:01:40,2024-01-01 00:01:44,1,58.536,58.53,0.037148351242014634,0.5,0.11472135954999688,292.67999999999995,0.0
2024-01-01 00:01:45,2024-01-01 00:01:49,1,58.438,58.42,0.18860010604450858,0.25,0.5550684279342172,292.19,0.0
2024-01-01 00:01:50,2024-01-01 00:01:54,1,59.42,59.43,0.3404408906109838,0.25,0.9159060461586503,297.09999999999997,0.0
2024-01-01 00:01:55,2024-01-01 00:01:59,1,60.396,60.33,0.3493279261668048,0.25,0.9373312971937146,301.98,0.0
2024-01-01 00:02:00,2024-01-01 00:02:04,1,61.8,61.8,0.5125426811495802,0.25,1.3992622310044085,309.0,0.0
2024-01-01 00:02:05,2024-01-01 00:02:09,1,63.3,63.33,0.39038442591886097,0.25,1.076523137701278,316.5,0.0
2024-01-01 00:02:10,2024-01-01 00:02:14,1,64.688,64.6,0.5331697665847192,0.25,1.4241947382617173,323.43999999999994,0.0
2024-01-01 00:02:15,2024-01-01 00:02:19,1,66.798,66.78,0.7244101048439319,0.25,1.9243409805282055,333.99,0.0
2024-01-01 00:02:20,2024-01-01 00:02:24,1,69.196,69.18,0.800174980863559,0.25,2.1578196926901225,345.98,0.0
2024-01-01 00:02:25,2024-01-01 00:02:29,1,71.69,71.72,0.7250172411743044,0.25,1.9268769479357712,358.45,0.0
2024-01-01 00:02:30,2024-01-01 00:02:34,1,73.882,73.83,0.7667268092352061,0.25,2.0404072651028495,369.41,0.0
2024-01-01 00:02:35,2024-01-01 00:02:39,1,76.722,76.78,0.8239660187167942,0.25,2.231134181278121,383.61,0.0
2024-01-01 00:02:40,2024-01-01 00:02:44,1,78.56599999999999,78.6,0.30459809585747905,0.25,0.7468700389324727,392.83,0.0
2024-01-01 00:02:45,2024-01-01 00:02:49,1,79.068,79.05,0.16589153082662345,0.5,0.5023049743390362,395.34000000000003,0.0
2024-01-01 00:02:50,2024-01-01 00:02:54,1,78.10799999999999,78.12,0.39858499720887813,0.25,1.0826512295280557,390.53999999999996,0.0
2024-01-01 00:02:55,2024-01-01 00:02:59,1,76.798,76.85,0.4664439944945132,0.25,1.2510550386762715,383.99,0.0
2024-01-01 00:03:00,2024-01-01 00:03:04,1,75.048,75.05,0.626354532194025,0.25,1.7029614587995403,375.24,0.0
2024-01-01 00:03:05,2024-01-01 00:03:09,1,73.086,73.07,0.5952142471413093,0.25,1.6320512011031898,365.43,0.0
2024-01-01 00:03:10,2024-01-01 00:03:14,1,70.898,71.0,0.8300120481053257,0.25,2.2250930309633277,354.49,0.0
2024-01-01 00:03:15,2024-01-01 00:03:19,1,67.75999999999999,67.77,1.0752441583193997,0.25,2.879072637805504,338.79999999999995,0.0
2024-01-01 00:03:20,2024-01-01 00:03:24,1,64.3,64.3,1.1067971810589339,0.25,2.9772778292321385,321.5,0.0
2024-01-01 00:03:25,2024-01-01 00:03:29,1,60.85,60.83,1.0485466131746377,0.25,2.823397070994868,304.25,0.0
2024-01-01 00:03:30,2024-01-01 00:03:34,1,57.767999999999994,57.8,0.9912971300271161,0.25,2.6458661443083598,288.84000000000003,0.0
2024-01-01 00:03:35,2024-01-01 00:03:39,1,54.238,54.18,1.0653027738629046,0.25,2.8824555297339063,271.19,0.0
2024-01-01 00:03:40,2024-01-01 00:03:44,1,51.53399999999999,51.5,0.5913797426358117,0.25,1.514050834261868,257.67,0.0
2024-01-01 00:03:45,2024-01-01 00:03:49,1,49.938,49.92,0.4507992901502843,0.25,1.2128133519315578,249.69,0.0
2024-01-01 00:03:50,2024-01-01 00:03:54,1,48.662,48.65,0.3591239340394917,0.25,0.9635845696906247,243.31,0.0
2024-01-01 00:03:55,2024-01-01 00:03:59,1,47.782,47.75,0.16664333169977139,0.25,0.4452163572945376,238.91000000000003,0.0
2024-01-01 00:04:00,2024-01-01 00:04:04,1,47.438,47.43,0.06760177512462229,0.25,0.1918995176110919,237.19,0.0
2024-01-01 00:04:05,2024-01-01 00:04:09,1,47.266,47.27,0.043931765272978075,0.25,0.11354425818761318,236.32999999999998,0.0
2024-01-01 00:04:10,2024-01-01 00:04:14,1,47.108,47.12,0.06379655163094478,0.25,0.172132745596602,235.54,0.0
2024-01-01 00:04:15,2024-01-01 00:04:19,1,46.802,46.82,0.13645512082732655,0.25,0.3589945509892953,234.01,0.0
2024-01-01 00:04:20,2024-01-01 00:04:24,1,46.402,46.4,0.101341008481266,0.25,0.2802110381955473,232.01,0.0
2024-01-01 00:04:25,2024-01-01 00:04:29,1,46.2,46.2,0.0380788655293199,0.25,0.09682078588105827,231.0,0.0
2024-01-01 00:04:30,2024-01-01 00:04:34,1,45.980000000000004,45.98,0.09974968671629922,0.25,0.27081454385356984,229.9,0.0
2024-01-01 00:04:35,2024-01-01 00:04:39,1,45.658,45.65,0.07981227975694083,0.25,0.21511075857537934,228.29000000000002,0.0
2024-01-01 00:04:40,2024-01-01 00:04:44,1,45.53000000000001,45.53,0.012247448713913454,0.25,0.03618033988748916,227.65,0.0
2024-01-01 00:04:45,2024-01-01 00:04:49,1,45.634,45.63,0.05224940191045335,0.25,0.1430734333528645,228.17000000000002,0.0
2024-01-01 00:04:50,2024-01-01 00:04:54,1,45.79,45.8,0.040620192023180034,0.25,0.11028653118412879,228.95,0.0
2024-01-01 00:04:55,2024-01-01 00:04:59,1,45.82,45.83,0.034641016151377324,0.25,0.09900159373338109,229.1,0.0
2024-01-01 00:05:00,2024-01-01 00:05:04,1,45.705999999999996,45.7,0.01949358868961642,0.25,0.04844805048192457,228.53,0.0
2024-01-01 00:05:05,2024-01-01 00:05:09,1,45.692,45.68,0.017888543819998333,0.25,0.049944240819136364,228.46,0.0
2024-01-01 00:05:10,2024-01-01 00:05:14,1,45.756,45.75,0.01949358868961988,0.25,0.04844805048194594,228.78,0.0
2024-01-01 00:05:15,2024-01-01 00:05:19,1,45.900000000000006,45.88,0.08631338250816231,0.25,0.22731616408622554,229.50000000000003,0.0
2024-01-01 00:05:20,2024-01-01 00:05:24,1,46.27,46.27,0.1376589989793628,0.25,0.36757451896706755,231.35,0.0
2024-01-01 00:05:25,2024-01-01 00:05:29,1,46.682,46.68,0.11562871615649752,0.25,0.29998883907093327,233.41,0.0
