start_time,end_time,activity,bvp_mean,bvp_min,bvp_max,bvp_median,bvp_std,bvp_zcross,bvp_meancross,fft_bvp_mean,fft_bvp_min,fft_bvp_second_max,fft_bvp_dc_component,fft_bvp_std,fft_bvp_median,fft_bvp_dominant_freq
2024-01-01 00:00:00.000000,2024-01-01 00:00:07.000000,0,-15.09752783964365,-862.32,228.25,11.88,155.8742025838514,0.021205357142857144,0.015625,1242.6772175334734,140.46261890788406,23946.270146893683,6778.789999999999,3072.954268081981,191.13230927816713,-1.1403118040089086
2024-01-01 00:00:07.000000,2024-01-01 00:00:14.000000,0,17.583697104677064,-775.27,707.35,17.63,242.61668040707207,0.049107142857142856,0.044642857142857144,1890.4388322560337,101.67948882166709,31989.805810625905,7895.080000000001,4789.115172440357,257.80860722199833,1.1403118040089086
2024-01-01 00:00:14.000000,2024-01-01 00:00:21.000000,0,-0.8026503340757246,-213.9,144.51,9.13,47.48323830541655,0.049107142857142856,0.049107142857142856,359.37888945929467,14.87434975759253,6617.946208568287,360.39000000000016,938.7346958065435,21.944039359730635,-0.997772828507795
2024-01-01 00:00:21.000000,2024-01-01 00:00:28.000000,0,-4.341915367483296,-195.72,188.06,-2.41,51.3178744391092,0.029017857142857144,0.029017857142857144,306.9775359105509,6.664305577041749,9656.036247372636,1949.5200000000007,1045.9676388140724,9.394698596084025,0.8552338530066814
2024-01-01 00:00:28.000000,2024-01-01 00:00:35.000000,0,4.293140311804008,-607.24,425.27,9.02,144.73889128259427,0.046875,0.046875,973.3769358511978,63.12344327384808,22683.065696916037,1927.62,2906.220945309033,88.34002431545571,0.997772828507795
2024-01-01 00:00:35.000000,2024-01-01 00:00:42.000000,0,-4.757594654788419,-933.69,482.44,-4.26,191.1765966080314,0.046875,0.046875,1289.5045292729428,22.088851490078195,31766.43165886211,2136.1599999999994,3836.8040164940094,106.25472451736933,-0.8552338530066814
2024-01-01 00:00:42.000000,2024-01-01 00:00:49.000000,0,1.0273942093541204,-88.67,69.22,8.73,35.57492302632046,0.03125,0.03125,242.11620982431575,0.8952773352450186,5574.839132158084,461.2999999999999,713.3241509582497,1.9280408391021002,0.997772828507795
2024-01-01 00:00:49.000000,2024-01-01 00:00:56.000000,0,-1.2040089086859687,-373.4,303.49,3.97,125.94236543228212,0.046875,0.05133928571428571,972.813298777803,25.744588368185983,18398.28604645643,540.6,2481.9806503921513,47.84961037354964,-0.4276169265033407
2024-01-01 00:00:56.000000,2024-01-01 00:01:03.000000,0,4.1062806236080185,-209.02,279.23,-1.41,85.85048180205102,0.07589285714285714,0.07589285714285714,676.4547756712849,24.3810327401376,10514.122582152062,1843.72,1688.7499842402697,36.506504000743725,1.2828507795100221
2024-01-01 00:01:03.000000,2024-01-01 00:01:10.000000,0,-2.703808463251671,-210.14,220.24,1.72,57.34547059480825,0.03125,0.03125,446.017359316934,36.55255223007041,8218.608914443488,1214.0100000000002,1130.3098286257396,51.69537015314966,0.8552338530066814
2024-01-01 00:01:10.000000,2024-01-01 00:01:17.000000,0,-2.149153674832963,-172.3,186.59,0.01,66.09633353239036,0.05580357142857143,0.05580357142857143,623.338426198046,104.69001759586547,7248.252710466243,964.97,1253.2805003369926,147.68553352262666,0.5701559020044543
2024-01-01 00:01:17.000000,2024-01-01 00:01:24.000000,0,3.7968151447661476,-57.22,173.36,6.3,31.659534960206784,0.026785714285714284,0.029017857142857144,325.6246345975249,86.55151566777455,4638.552315468365,1704.77,591.1712195660647,124.23955555442355,0.997772828507795
2024-01-01 00:01:28.000000,2024-01-01 00:01:35.000000,1,-0.8225612472160353,-205.92,390.71,-0.36,75.43019266529541,0.05357142857142857,0.05357142857142857,603.7759186280814,2.880020881307106,9231.96867796428,369.32999999999964,1478.0900829059153,9.428620048920477,1.4253897550111359
2024-01-01 00:01:35.000000,2024-01-01 00:01:42.000000,1,-1.6695545657015594,-365.15,399.79,3.11,102.89762506056549,0.029017857142857144,0.029017857142857144,697.5968132019794,13.347841532840146,14711.03591432617,749.6299999999992,2063.4919314866347,45.38795028912287,-0.5701559020044543
2024-01-01 00:01:42.000000,2024-01-01 00:01:49.000000,1,1.864855233853008,-187.86,200.93,11.68,80.01552661012431,0.04241071428571429,0.046875,723.9772284729567,85.85560681645708,8201.13292500052,837.3200000000004,1531.5781105293377,121.61625923131159,0.5701559020044543
2024-01-01 00:01:49.000000,2024-01-01 00:01:56.000000,1,0.35516703786191417,-211.83,236.54,6.41,81.66709458238266,0.04241071428571429,0.04241071428571429,665.5502081074226,62.50888021425192,10161.512490233523,159.4699999999991,1595.318771339498,127.92619750991017,0.4276169265033407
2024-01-01 00:01:56.000000,2024-01-01 00:02:03.000000,1,-0.9313363028953231,-262.37,291.4,-0.47,75.29707327476957,0.033482142857142856,0.033482142857142856,498.0176841155223,7.708651883320986,10697.429010998902,418.1699999999996,1514.057695204582,32.4970698979087,1.1403118040089086
2024-01-01 00:02:03.000000,2024-01-01 00:02:10.000000,1,2.0906013363028966,-292.26,304.12,7.28,85.92546618261719,0.046875,0.046875,659.4083213245202,35.30767529936917,13604.142888009595,938.6800000000006,1695.526550180792,76.277280218456,0.7126948775055679
2024-01-01 00:02:10.000000,2024-01-01 00:02:17.000000,1,1.5684409799554566,-506.19,469.8,7.67,158.0508168527827,0.05803571428571429,0.05803571428571429,1075.5289128650843,2.0404384740529697,29557.57873834837,704.2300000000005,3167.871414355584,2.87739357951905,-0.8552338530066814
2024-01-01 00:02:17.000000,2024-01-01 00:02:24.000000,1,-4.947594654788417,-511.75,286.07,9.62,127.16888217194533,0.05133928571428571,0.04017857142857143,901.1776750592389,44.585650354068164,16093.571967004786,2221.470000000001,2538.4822135825225,71.31522113811596,0.7126948775055679
2024-01-01 00:02:24.000000,2024-01-01 00:02:31.000000,1,0.2716481069042312,-274.21,186.6,-0.19,74.8674662883578,0.05133928571428571,0.05133928571428571,542.1286032425999,3.8165062129400638,9567.136272939151,121.97000000000064,1489.0370426037853,14.377191100944179,-1.4253897550111359
2024-01-01 00:02:31.000000,2024-01-01 00:02:38.000000,1,0.7515144766146995,-60.72,43.92,5.29,24.792235678401095,0.026785714285714284,0.026785714285714284,160.65487705957113,7.279246528665621,5128.061718443878,337.4300000000002,499.8089750864564,10.949033577017506,0.7126948775055679
2024-01-01 00:02:38.000000,2024-01-01 00:02:45.000000,1,1.0132962138084634,-56.54,47.14,6.15,24.179777408803698,0.022321428571428572,0.022321428571428572,139.9021656615346,10.88796284949501,5907.802508850154,454.9699999999999,492.7644631497005,15.701826960905139,-0.7126948775055679
