start_time,end_time,activity,bvp_mean,bvp_min,bvp_max,bvp_median,bvp_std,bvp_zcross,bvp_meancross,fft_bvp_mean,fft_bvp_min,fft_bvp_second_max,fft_bvp_dc_component,fft_bvp_std,fft_bvp_median,fft_bvp_dominant_freq
2024-01-01 00:00:00.000000,2024-01-01 00:00:07.000000,0,0.12583518930957888,-549.96,228.25,8.56,114.07161187980424,0.025669642857142856,0.022321428571428572,634.2558121128956,11.36948553062225,18771.51776399644,56.50000000000195,2329.646259800189,30.483425849310123,0.8552338530066814
2024-01-01 00:00:07.000000,2024-01-01 00:00:14.000000,0,0.9609354120267264,-83.29,55.11,9.11,37.27986455655646,0.03571428571428571,0.03571428571428571,204.4987565474011,11.504192696357157,8110.576282689803,431.4599999999998,762.3778740038084,16.3166455277998,-1.1403118040089086
2024-01-01 00:00:14.000000,2024-01-01 00:00:21.000000,0,-0.17380846325167043,-79.66,79.99,3.88,36.14007333167144,0.04017857142857143,0.04017857142857143,225.0036338410247,3.904173194489281,5957.785245365949,78.03999999999971,731.1100629579201,9.06102297755859,-1.4253897550111359
2024-01-01 00:00:21.000000,2024-01-01 00:00:28.000000,0,-2.5821158129175945,-135.67,249.92,-4.09,68.55632553083727,0.033482142857142856,0.033482142857142856,398.6464360498883,20.02385217684116,10440.392979432452,1159.37,1396.3026547724967,28.76575826850402,-0.997772828507795
2024-01-01 00:00:28.000000,2024-01-01 00:00:35.000000,0,0.13316258351893062,-93.24,52.59,9.07,39.01563510166728,0.03125,0.03125,206.42490668664175,22.141081253341696,9984.201928571365,59.79000000000018,799.5943860479582,31.251250665150394,0.997772828507795
2024-01-01 00:00:35.000000,2024-01-01 00:00:42.000000,0,0.5475946547884185,-96.0,135.53,6.03,46.0115248179888,0.03125,0.03125,292.1172730614252,0.3012296685393715,8181.308777663867,245.87000000000018,929.109897848019,1.5362378864302875,1.1403118040089086
2024-01-01 00:00:42.000000,2024-01-01 00:00:49.000000,0,0.9230066815144767,-103.96,62.73,11.04,48.784278778055594,0.03125,0.03125,234.6070597974589,0.32241857932213963,11801.282516069157,414.4300000000004,1005.7533855738152,0.7298018403561858,-0.997772828507795
2024-01-01 00:00:49.000000,2024-01-01 00:00:56.000000,0,-0.3591982182628064,-118.53,71.13,10.6,52.67467575904002,0.033482142857142856,0.033482142857142856,382.34671869516086,28.93445167438741,10218.770607589375,161.28,1047.329621037734,115.93667709126873,1.1403118040089086
2024-01-01 00:01:02.000000,2024-01-01 00:01:09.000000,1,-2.966837416481069,-121.99,67.55,8.1,53.90629187594918,0.033482142857142856,0.033482142857142856,368.2197615545018,55.60883292610377,10602.809671234609,1332.1100000000001,1081.7598259783665,78.51639935511191,0.997772828507795
2024-01-01 00:01:09.000000,2024-01-01 00:01:16.000000,1,-0.7055456570155901,-110.78,66.83,8.97,50.17991430599895,0.03571428571428571,0.03571428571428571,219.09642293696697,19.926529275570495,14457.565034127292,316.7899999999998,1039.3723729040644,28.49858785395839,-1.1403118040089086
2024-01-01 00:01:16.000000,2024-01-01 00:01:23.000000,1,2.688485523385301,-113.57,72.0,15.98,50.774240511178036,0.03571428571428571,0.03794642857142857,302.9306334814938,17.784299440105276,8416.847810673007,1207.1300000000006,1032.682386118065,25.898137694737976,0.997772828507795
2024-01-01 00:01:23.000000,2024-01-01 00:01:30.000000,1,-6.014587973273943,-245.21,419.91,-6.8,96.81550155299043,0.033482142857142856,0.033482142857142856,607.4012436803333,24.162979924972777,17198.667651608543,2700.55,1961.2543296257077,46.43802330056458,0.997772828507795
2024-01-01 00:01:30.000000,2024-01-01 00:01:37.000000,1,7.0320489977728275,-170.63,322.66,14.73,85.44720254128583,0.03794642857142857,0.03794642857142857,547.7369065933372,41.56917237863899,17449.01769045853,3157.39,1730.0681326050603,59.05051721447106,1.1403118040089086
2024-01-01 00:01:37.000000,2024-01-01 00:01:44.000000,1,-1.4191091314031181,-126.04,78.2,11.62,44.70218623417982,0.03794642857142857,0.03794642857142857,344.75031327584696,57.79101597564343,9691.204460351073,637.1800000000002,881.6367352238705,81.60971560398937,1.2828507795100221
2024-01-01 00:01:44.000000,2024-01-01 00:01:51.000000,1,0.8608017817371935,-112.75,145.51,3.72,57.87606093426214,0.033482142857142856,0.033482142857142856,464.10943590295733,76.5006214537878,9395.322733685785,386.5,1133.8311813077987,116.69518691209947,0.997772828507795
