start_time,end_time,activity,acc_x_mean,acc_x_min,acc_x_max,acc_x_median,acc_x_std,acc_x_zcross,acc_x_meancross,fft_acc_x_mean,fft_{column}_min,fft_{column}_second_max,fft_{column}_dc_component,fft_{column}_std,fft_{column}_median,fft_{column}_dominant_freq,acc_y_mean,acc_y_min,acc_y_max,acc_y_median,acc_y_std,acc_y_zcross,acc_y_meancross,fft_acc_y_mean,acc_z_mean,acc_z_min,acc_z_max,acc_z_median,acc_z_std,acc_z_zcross,acc_z_meancross,fft_acc_z_mean
2024-01-01 00:00:00.000000,2024-01-01 00:00:07.000000,0,-29.635555555555555,-31.0,32.0,-30.0,4.140455653170693,0.004464285714285714,0.12053571428571429,91.35057141136538,10.370361489843381,25.74747413681006,11029.0,732.4839949662042,17.421490363695547,0.0,24.43111111111111,24.0,32.0,24.0,0.7170818288078068,0.0,0.21428571428571427,33.86190556487415,49.01777777777778,32.0,50.0,49.0,1.1762699992395935,0.0,0.15178571428571427,66.28874050960452
2024-01-01 00:00:07.000000,2024-01-01 00:00:14.000000,0,-30.066666666666666,-32.0,-29.0,-30.0,0.340692571934624,0.0,0.09375,34.47991614393753,1.5700924586837752e-16,2.971216073856501,11028.0,733.4604982029047,1.4698608792780568,0.0,24.524444444444445,24.0,25.0,25.0,0.5005156071651231,0.0,0.15625,29.15837446794738,49.013333333333335,49.0,50.0,49.0,0.11495340671022221,0.0,0.026785714285714284,50.57368461904894
2024-01-01 00:00:14.000000,2024-01-01 00:00:21.000000,0,-30.386666666666667,-32.0,-30.0,-30.0,0.5060350072588138,0.0,0.29910714285714285,36.394165277426815,0.14558988608973258,5.930592674041227,11031.0,733.6255702658087,1.9400855709220655,0.0,23.977777777777778,23.0,25.0,24.0,0.29038835518215383,0.0,0.03571428571428571,27.49515018467436,49.026666666666664,49.0,50.0,49.0,0.16146649364939025,0.0,0.03571428571428571,51.1128423409121
2024-01-01 00:00:21.000000,2024-01-01 00:00:28.000000,0,-22.648888888888887,-32.0,-11.0,-20.0,6.519634569562517,0.0,0.004464285714285714,56.95227866293497,1.1281439023534119,307.4529391454794,11621.0,772.6931740875975,7.783963782565606,0.0,25.275555555555556,23.0,30.0,25.0,1.6915171174806847,0.0,0.022321428571428572,36.464774041003984,51.64888888888889,47.0,55.0,52.0,2.247282309318916,0.0,0.04017857142857143,65.48479761313925
2024-01-01 00:00:28.000000,2024-01-01 00:00:35.000000,0,-23.76888888888889,-27.0,-19.0,-26.0,2.8014522877669963,0.0,0.004464285714285714,40.192598143997536,0.2303341440673491,111.00515029265155,11253.0,748.0710738787087,6.144728624273362,0.0,28.56,27.0,31.0,28.0,0.7542735388627719,0.0,0.04017857142857143,34.48348453449811,50.013333333333335,49.0,52.0,50.0,0.9424512113177425,0.0,0.05803571428571429,58.21227040715259
2024-01-01 00:00:35.000000,2024-01-01 00:00:42.000000,0,-25.942222222222224,-29.0,-21.0,-26.0,1.856755148785022,0.0,0.09821428571428571,37.322738076588855,0.5212851218025316,44.640154325543094,11088.0,737.1351169683038,5.051681526307896,0.0,28.337777777777777,26.0,32.0,28.0,1.0271512461851389,0.0,0.0625,35.97770666946374,49.28,48.0,52.0,49.0,0.5876709477736193,0.0,0.19642857142857142,55.90902728652354
2024-01-01 00:00:42.000000,2024-01-01 00:00:49.000000,0,-28.95111111111111,-30.0,-27.0,-29.0,0.5108738234555222,0.0,0.13392857142857142,35.1707603356442,0.03784071146461788,21.104456891822373,10971.0,729.4008750154746,4.875890453390833,0.0,26.835555555555555,26.0,28.0,27.0,0.4673039865794163,0.0,0.20535714285714285,32.6412200778566,48.76,48.0,50.0,49.0,0.4484098890205572,0.0,0.29910714285714285,54.45515151627124
2024-01-01 00:00:49.000000,2024-01-01 00:00:56.000000,0,-29.644444444444446,-31.0,-28.0,-30.0,0.5068968775248505,0.0,0.12946428571428573,34.70172692113068,0.041757606464116116,13.782005366480613,10829.0,720.045456532934,3.792517147279372,0.0,26.506666666666668,26.0,27.0,27.0,0.5010702830655869,0.0,0.13839285714285715,31.442134086392688,48.12888888888889,48.0,49.0,48.0,0.3358240279934974,0.0,0.15625,52.41698700114917
2024-01-01 00:00:56.000000,2024-01-01 00:01:03.000000,0,-29.533333333333335,-33.0,-18.0,-30.0,2.7677995385710803,0.0,0.05803571428571429,53.27020168790497,0.3819660112501424,68.07998699134538,10901.0,724.5351020509453,6.21266327558921,0.0,26.226666666666667,23.0,28.0,26.0,0.9147599216656321,0.0,0.09375,35.78606665471885,48.44888888888889,47.0,53.0,48.0,1.1292819744323281,0.0,0.14732142857142858,58.95664420594392
2024-01-01 00:01:10.000000,2024-01-01 00:01:17.000000,1,-41.44,-45.0,-38.0,-41.0,0.9435873795558881,0.0,0.13839285714285715,51.07210520134825,0.4737098360417802,48.32064826242101,9955.0,661.6498391066102,7.184886579471337,0.0,17.24,16.0,21.0,17.0,0.7648529270389162,0.0,0.19196428571428573,25.47835168632672,44.24444444444445,42.0,47.0,44.0,0.7244319066010205,0.0,0.2767857142857143,52.82509261891241
