start_time,end_time,activity,bvp_mean,bvp_median,bvp_std,bvp_meancross,fft_{column}_second_max,fft_{column}_dc_component,fft_{column}_dominant_freq
2024-01-01 00:00:00.000000,2024-01-01 00:00:05.000000,0,-0.29109034267912826,0.69,120.64471537740447,0.040625,12272.565172668614,93.44000000000045,0.5981308411214953
2024-01-01 00:00:01.000000,2024-01-01 00:00:06.000000,0,-3.493613707165109,0.69,119.87304663695394,0.034375,12455.734897852337,1121.4499999999998,0.5981308411214953
2024-01-01 00:00:02.000000,2024-01-01 00:00:07.000000,0,2.744922118380063,-0.15,21.700015669857027,0.03125,2033.7916955071694,881.1199999999998,-0.6978193146417445
2024-01-01 00:00:03.000000,2024-01-01 00:00:08.000000,0,6.112585669781931,-0.25,34.92138522604621,0.021875,3318.965654826959,1962.1399999999996,0.6978193146417445
2024-01-01 00:00:04.000000,2024-01-01 00:00:09.000000,0,-4.942772585669781,-0.81,82.94601558454298,0.040625,7548.237172083541,1586.6300000000003,0.4984423676012461
2024-01-01 00:00:05.000000,2024-01-01 00:00:10.000000,0,3.5709034267912765,4.38,85.69466271736978,0.028125,8209.683993085691,1146.2600000000004,0.29906542056074764
2024-01-01 00:00:06.000000,2024-01-01 00:00:11.000000,0,1.5657632398753902,6.82,86.26659907008485,0.028125,9101.858993362363,502.6100000000001,0.29906542056074764
2024-01-01 00:00:07.000000,2024-01-01 00:00:12.000000,0,2.823894080996885,12.04,86.44127293704237,0.028125,8714.292295535168,906.4699999999996,0.29906542056074764
2024-01-01 00:00:08.000000,2024-01-01 00:00:13.000000,0,-7.174454828660434,2.35,79.3914729152633,0.025,7235.717201905536,2303.0,-0.29906542056074764
2024-01-01 00:00:09.000000,2024-01-01 00:00:14.000000,0,4.356728971962618,2.56,27.27943645549592,0.034375,2977.7787813167597,1398.5099999999995,0.09968847352024922
2024-01-01 00:00:10.000000,2024-01-01 00:00:15.000000,0,-3.6247663551401876,-1.74,15.656278872975024,0.034375,1576.304043146755,1163.5499999999997,0.4984423676012461
2024-01-01 00:00:11.000000,2024-01-01 00:00:16.000000,0,-1.8756386292834892,0.08,13.17427786138592,0.034375,1679.067702758072,602.0799999999998,0.4984423676012461
2024-01-01 00:00:12.000000,2024-01-01 00:00:17.000000,0,-0.8721183800623052,2.19,9.468306303053481,0.0375,1235.653587024818,279.94999999999993,0.4984423676012461
2024-01-01 00:00:13.000000,2024-01-01 00:00:18.000000,0,0.6195327102803737,2.2,6.4219587232757815,0.040625,886.3285134709425,198.8699999999999,-0.4984423676012461
2024-01-01 00:00:14.000000,2024-01-01 00:00:19.000000,0,0.5238629283489096,2.09,5.552749040444081,0.040625,733.7931044724402,168.1599999999999,0.4984423676012461
2024-01-01 00:00:15.000000,2024-01-01 00:00:20.000000,0,0.2814330218068536,1.83,5.440826034714875,0.046875,617.3428809473908,90.33999999999999,0.4984423676012461
2024-01-01 00:00:16.000000,2024-01-01 00:00:21.000000,0,0.16439252336448607,1.45,5.089535252156517,0.046875,664.8219115647657,52.76999999999999,0.4984423676012461
2024-01-01 00:00:17.000000,2024-01-01 00:00:22.000000,0,0.26317757009345794,1.41,5.7769465763927,0.053125,643.8806917893888,84.48000000000002,0.4984423676012461
2024-01-01 00:00:18.000000,2024-01-01 00:00:23.000000,0,0.1856386292834892,1.66,6.291821351485046,0.0375,856.4447216876101,59.58999999999999,0.4984423676012461
2024-01-01 00:00:19.000000,2024-01-01 00:00:24.000000,0,0.1694080996884736,1.44,6.1687816330341265,0.0375,917.6777873413771,54.38,0.4984423676012461
2024-01-01 00:00:20.000000,2024-01-01 00:00:25.000000,0,0.10591900311526482,1.37,6.010972195154375,0.046875,912.3084824314143,34.00000000000004,0.4984423676012461
2024-01-01 00:00:21.000000,2024-01-01 00:00:26.000000,0,0.4365109034267913,1.82,5.837076133490295,0.0375,961.579472340267,140.12,0.4984423676012461
2024-01-01 00:00:22.000000,2024-01-01 00:00:27.000000,0,-0.00576323987538939,1.87,5.374722445742615,0.03125,757.0648506107499,1.8499999999999757,0.4984423676012461
2024-01-01 00:00:23.000000,2024-01-01 00:00:28.000000,0,0.08009345794392535,1.75,5.110501289378402,0.046875,712.1321113422815,25.710000000000008,-0.4984423676012461
2024-01-01 00:00:24.000000,2024-01-01 00:00:29.000000,0,-0.07149532710280372,1.38,5.053318984292336,0.040625,807.4032226475734,22.949999999999964,0.4984423676012461
