start_time,end_time,activity,acc_x_mean,acc_x_min,acc_x_max,acc_x_median,acc_x_std,acc_x_zcross,acc_x_meancross,fft_acc_x_mean,fft_{column}_min,fft_{column}_second_max,fft_{column}_dc_component,fft_{column}_std,fft_{column}_median,fft_{column}_dominant_freq,acc_y_mean,acc_y_min,acc_y_max,acc_y_median,acc_y_std,acc_y_zcross,acc_y_meancross,fft_acc_y_mean,acc_z_mean,acc_z_min,acc_z_max,acc_z_median,acc_z_std,acc_z_zcross,acc_z_meancross,fft_acc_z_mean
2024-01-01 00:00:00.000000000,2024-01-01 00:00:07.000000000,0,-26.43111111111111,-35.0,32.0,-27.0,4.394183565390627,0.004464285714285714,0.026785714285714284,88.18670380974628,11.044676368521708,83.27831666936885,13197.0,875.7400648031752,31.79622619116929,0.0,1.0177777777777777,-17.0,32.0,1.0,3.3487263629577524,0.013392857142857142,0.125,42.78581471134333,58.653333333333336,32.0,71.0,59.0,2.4062418831031986,0.0,0.3705357142857143,91.78419743360158
2024-01-01 00:00:07.000000000,2024-01-01 00:00:14.000000000,0,-30.32,-39.0,-7.0,-37.0,9.318510763911966,0.0,0.022321428571428572,84.6305861621458,0.8953370686954947,607.1830505693266,12654.0,841.55283820527,22.986770620757607,0.0,-2.2311111111111113,-23.0,10.0,-3.0,4.305303115999488,0.0625,0.06696428571428571,39.52264867927893,56.24,52.0,68.0,53.0,4.558665218178299,0.0,0.049107142857142856,90.02677662037404
2024-01-01 00:00:14.000000000,2024-01-01 00:00:21.000000000,0,-37.66222222222222,-47.0,-24.0,-38.0,4.024661082053599,0.0,0.08035714285714286,71.44178428951693,2.465817978396823,234.09615614287236,11836.0,786.1813854173515,18.769665054079116,0.0,-3.493333333333333,-18.0,13.0,-3.0,4.048941660660052,0.03125,0.09821428571428571,33.866089800305545,52.60444444444445,45.0,66.0,53.0,2.998359339732105,0.0,0.10267857142857142,80.98659903498765
2024-01-01 00:00:21.000000000,2024-01-01 00:00:28.000000000,0,-40.0,-40.0,-40.0,-40.0,0.0,0.0,0.0,40.0,0.0,5.331662216968868e-13,11475.0,763.298106901884,0.0,0.0,-3.1911111111111112,-4.0,-3.0,-3.0,0.39405301391789654,0.0,0.29464285714285715,8.422277166594842,51.0,51.0,51.0,51.0,0.0,0.0,0.0,51.00000000000001
2024-01-01 00:00:28.000000000,2024-01-01 00:00:35.000000000,0,-39.995555555555555,-40.0,-39.0,-40.0,0.06666666666666668,0.0,0.008928571428571428,40.99111111111111,0.999999999999893,1.0000000000002005,11476.0,763.298106901884,0.9999999999999999,0.0,-3.36,-4.0,-3.0,-3.0,0.481070235442363,0.0,0.4732142857142857,9.640573891925253,51.004444444444445,51.0,52.0,51.0,0.06666666666666668,0.0,0.008928571428571428,52.0
2024-01-01 00:00:35.000000000,2024-01-01 00:00:42.000000000,0,-39.78666666666667,-40.0,-39.0,-40.0,0.4105745103771409,0.0,0.2857142857142857,45.153362261906096,0.27053298547145777,7.453432723007116,11492.0,764.1951116796163,3.323430008449118,0.0,-3.8755555555555556,-4.0,-3.0,-4.0,0.3308238873546518,0.0,0.16517857142857142,8.035783185256848,51.07555555555555,51.0,52.0,51.0,0.2648749330509219,0.0,0.13392857142857142,54.60614695232495
2024-01-01 00:00:42.000000000,2024-01-01 00:00:49.000000000,0,-39.093333333333334,-41.0,-38.0,-39.0,0.33434370681338454,0.0,0.06696428571428571,43.06842974814851,0.369233913561949,27.305332725874965,11643.0,774.1143992943896,4.631619602537475,0.0,-3.9555555555555557,-4.0,-3.0,-4.0,0.20653989967735187,0.0,0.0625,6.711338409610792,51.74666666666667,50.0,52.0,52.0,0.44601409330711944,0.0,0.2767857142857143,57.25291962062698
2024-01-01 00:00:49.000000000,2024-01-01 00:00:56.000000000,0,-38.791111111111114,-40.0,-37.0,-39.0,0.5637178175095924,0.0,0.18303571428571427,45.32481541235,0.6234239128100427,20.029934866472278,11678.0,776.4955396983985,4.487635844590327,0.0,-4.013333333333334,-5.0,-3.0,-4.0,0.1999999999999998,0.0,0.044642857142857144,6.725634895596456,51.90222222222222,51.0,53.0,52.0,0.3650396803827867,0.0,0.15625,56.55684599137993
2024-01-01 00:00:56.000000000,2024-01-01 00:01:03.000000000,0,-43.67111111111111,-84.0,-26.0,-43.0,5.366755397077789,0.0,0.16071428571428573,108.6802078456429,3.5633276512712717,370.95537156572675,10696.0,711.8080364533948,34.39352642430382,0.0,-4.506666666666667,-25.0,18.0,-3.0,6.153628430214361,0.044642857142857144,0.07589285714285714,55.57036358257714,47.53777777777778,14.0,69.0,48.0,7.480906913868692,0.0,0.13839285714285715,119.7051345613989
2024-01-01 00:01:03.000000000,2024-01-01 00:01:10.000000000,0,-46.71111111111111,-56.0,-40.0,-47.0,1.509230856356242,0.0,0.13839285714285715,65.19376389757036,1.0081581480917117,55.390616449450356,10106.0,671.2082070268137,14.368369731248288,0.0,-5.0088888888888885,-9.0,-2.0,-5.0,0.6680937107541177,0.0,0.05357142857142857,13.101949569317272,44.91555555555556,39.0,53.0,45.0,1.425838656025236,0.0,0.3169642857142857,62.06079938133256
2024-01-01 00:01:10.000000000,2024-01-01 00:01:17.000000000,0,-47.17777777777778,-48.0,-47.0,-47.0,0.3831780223674075,0.0,0.23214285714285715,52.044769887985375,0.6187727404353497,19.82532943629564,9967.0,662.6142385447098,4.963808074391765,0.0,-4.96,-5.0,-4.0,-5.0,0.19639610121239304,0.0,0.08035714285714286,7.514133082762472,44.297777777777775,44.0,45.0,44.0,0.4583008646508128,0.0,0.3482142857142857,50.05367996275856
2024-01-01 00:01:17.000000000,2024-01-01 00:01:24.000000000,0,-47.044444444444444,-48.0,-47.0,-47.0,0.20653989967735156,0.0,0.07142857142857142,49.67542374048214,0.4638574724950348,20.55500710903652,10054.0,668.3909797796679,5.512933506031686,0.0,-4.9511111111111115,-5.0,-4.0,-5.0,0.21611651766199855,0.0,0.08482142857142858,7.797227694963631,44.684444444444445,44.0,45.0,45.0,0.4657729537494034,0.0,0.33482142857142855,50.59148297070896
2024-01-01 00:01:24.000000000,2024-01-01 00:01:31.000000000,0,-47.13333333333333,-49.0,-46.0,-47.0,0.3895968612369897,0.0,0.20535714285714285,52.111069331796024,0.7665473901963625,27.349882280076667,10012.0,665.5060595977164,5.798166656481412,0.0,-4.844444444444444,-5.0,-4.0,-5.0,0.36324157862838957,0.0,0.16071428571428573,9.369276149593388,44.49777777777778,41.0,47.0,45.0,0.6205156585773499,0.0,0.41964285714285715,51.95848957312616
2024-01-01 00:01:31.000000000,2024-01-01 00:01:38.000000000,0,-47.80888888888889,-63.0,-37.0,-47.0,2.7425078315930485,0.0,0.3392857142857143,80.21544237644305,0.4495322319978529,161.60909123038547,9821.0,651.9931628240143,21.640693986810632,0.0,-4.995555555555556,-14.0,-3.0,-5.0,1.554078096544292,0.0,0.26785714285714285,20.68263076716869,43.64888888888889,17.0,53.0,44.0,3.6919689761203194,0.0,0.16071428571428573,81.44885285096731
