start_time,end_time,activity,bvp_mean,bvp_min,bvp_max,bvp_median,bvp_std,bvp_zcross,bvp_meancross,fft_bvp_mean,fft_bvp_min,fft_bvp_second_max,fft_bvp_dc_component,fft_bvp_std,fft_bvp_median,fft_bvp_dominant_freq
2024-01-01 00:00:00.000000,2024-01-01 00:00:07.000000,0,0.05503340757238303,-549.96,228.25,3.28,105.06635599094228,0.025669642857142856,0.022321428571428572,642.2647207717475,24.710000000001116,13709.084417266251,24.710000000001116,2129.0707204205287,48.15092144544058,0.7126948775055679
2024-01-01 00:00:07.000000,2024-01-01 00:00:14.000000,0,-0.8023608017817366,-546.41,220.79,4.39,91.05479384612654,0.029017857142857144,0.029017857142857144,682.1001251594664,35.97970889018246,10726.154432519548,360.25999999999965,1802.6051963359696,50.04251113226581,-0.997772828507795
2024-01-01 00:00:14.000000,2024-01-01 00:00:21.000000,0,1.7034521158129161,-147.75,117.67,7.02,46.99953227230272,0.024553571428571428,0.024553571428571428,258.23353745658693,17.419571409203677,10911.61987651541,764.8500000000001,961.3691427504095,24.26160377235495,-0.7126948775055679
2024-01-01 00:00:21.000000,2024-01-01 00:00:28.000000,0,-2.22619153674833,-90.48,59.47,5.54,34.708000595385855,0.024553571428571428,0.024553571428571428,215.52751167121602,25.251163796784198,8065.904616402982,999.5599999999996,703.8850762111765,39.64502774472578,0.7126948775055679
2024-01-01 00:00:28.000000,2024-01-01 00:00:35.000000,0,2.8724721603563483,-91.51,49.6,13.49,35.79272185581861,0.024553571428571428,0.024553571428571428,202.9376321457874,18.13726351847248,6832.155919394334,1289.7399999999998,732.4358974402204,25.6738223808697,0.8552338530066814
2024-01-01 00:00:35.000000,2024-01-01 00:00:42.000000,0,-2.724164810690423,-93.94,46.61,6.05,37.5887520668882,0.022321428571428572,0.022321428571428572,236.18233129268023,37.76323946530023,9118.320738629198,1223.1499999999996,761.9288463400992,53.938377325091466,-0.7126948775055679
2024-01-01 00:00:42.000000,2024-01-01 00:00:49.000000,0,-0.26775055679287363,-87.55,43.51,9.28,35.23745952932044,0.024553571428571428,0.024553571428571428,256.2051179767227,61.729316073261714,7783.425288111396,120.21999999999991,700.4734960885626,87.65139855684946,-0.7126948775055679
2024-01-01 00:00:49.000000,2024-01-01 00:00:56.000000,0,1.5555902004454338,-81.7,45.87,11.42,33.83375845681104,0.022321428571428572,0.022321428571428572,176.13925780186528,4.392690640425544,7892.3662961039545,698.46,694.908251541891,10.874072411098815,-0.7126948775055679
2024-01-01 00:00:56.000000,2024-01-01 00:01:03.000000,0,0.9371269487750556,-156.94,107.99,8.11,43.63798519377118,0.026785714285714284,0.026785714285714284,265.17455107655167,5.224307858586929,6257.207743450221,420.7699999999999,884.981024181507,9.17716574043509,0.997772828507795
2024-01-01 00:01:03.000000,2024-01-01 00:01:10.000000,0,-2.476503340757239,-97.09,55.92,2.21,33.84308493972075,0.03125,0.03125,221.12172908298544,19.14967504745978,5748.423493495089,1111.9499999999998,683.3576656680971,27.001434573142426,0.8552338530066814
