1531298618.000000, 1531298618.000000, 1531298618.000000
32.000000, 32.000000, 32.000000
-39,20,47
-39,20,47
-39,20,47
-39,20,47
-39,20,47
-39,20,47
-39,20,47
-39,20,47
-39,20,47
-39,20,47
-40,20,47
-39,20,47
-39,20,47
-40,20,47
-39,20,47
-40,20,47
-39,21,47
-39,21,47
-39,21,47
-40,20,47
-40,20,47
-39,20,47
-39,21,47
-40,21,47
-39,20,47
-39,20,47
-39,21,47
-39,21,47
-40,21,47
-39,21,47
-39,21,47
-39,21,47
-39,21,47
-39,21,47
-40,21,47
-39,21,47
-39,21,47
-40,21,47
-40,20,47
-39,21,47
-39,21,47
-40,20,47
-40,20,47
-39,21,47
-39,21,47
-40,21,47
-40,21,47
-39,20,47
-39,21,47
-39,21,47
-40,20,47
-39,21,47
-40,21,47
-40,21,47
-39,20,47
-39,20,47
-39,21,47
-39,20,48
-40,20,47
-39,20,47
-39,20,47
-40,20,47
-40,20,47
-39,20,47
-40,20,47
-40,20,47
-39,20,47
-40,20,47
-39,20,47
-39,20,47
-40,20,47
-40,20,47
-40,20,47
-39,20,47
-39,20,47
-40,20,47
-39,20,47
-40,20,47
-39,20,47
-40,20,47
-40,20,47
-39,21,47
-39,21,47
-40,21,47
-39,20,47
-39,21,47
-39,20,47
-39,20,47
-39,20,47
-39,20,47
-40,20,47
-39,21,47
-39,21,47
-39,21,47
-39,21,47
-39,20,47
-39,21,47
-39,21,47
-39,21,47
-39,21,47
-40,21,47
-40,21,47
-39,21,47
-39,21,47
-40,21,47
-40,21,47
-39,21,47
-39,21,47
-39,21,47
-40,21,47
-39,21,47
-39,21,47
-39,21,47
-40,21,47
-40,21,47
-40,21,47
-40,21,47
-40,21,47
-40,21,47
-40,21,47
-40,21,47
-40,21,47
-40,21,47
-40,21,47
-40,21,47
-40,21,47
-40,21,47
-40,21,47
-40,21,47
-40,21,47
-40,21,47
-40,21,46
-40,21,46
-40,21,47
-40,21,46
-40,21,47
-40,21,47
-40,21,47
-40,21,47
-40,21,47
-40,21,47
-40,21,47
-40,21,47
-40,21,47
-40,21,47
-40,21,47
-40,21,47
-40,21,47
-40,21,47
-40,21,47
-40,20,47
-40,21,47
-40,21,47
-40,20,47
-40,20,47
-40,20,47
-40,20,47
-40,20,47
-40,20,47
-40,21,47
-40,20,47
-40,20,47
-39,20,47
-40,20,47
-40,20,47
-39,20,47
-40,20,47
-40,20,47
-40,20,47
-40,20,47
-40,20,47
-40,20,47
-40,20,47
-40,20,47
-40,21,47
-40,20,47
-40,20,47
-40,20,47
-40,20,47
-40,20,47
-40,20,47
-40,20,47
-40,20,47
-40,20,47
-40,20,47
-40,20,47
-40,20,47
-39,20,47
-40,20,47
-40,20,47
-40,20,47
-40,20,47
-39,20,47
-40,20,47
-40,20,47
-40,20,47
-40,20,47
-40,20,47
-40,20,47
-40,20,47
-40,20,47
-40,20,47
-40,20,47
-40,20,47
-40,20,47
-40,20,47
-40,20,47
-40,20,47
-40,20,47
-40,20,47
-40,20,47
-39,20,47
-40,20,47
-40,20,47
-40,20,47
-40,21,47
-40,20,47
-39,20,47
-40,20,47
-40,20,47
-40,20,47
-40,20,47
-39,21,47
-40,21,47
-40,20,47
-40,21,47
-39,20,47
-40,21,47
-40,21,47
-39,21,47
-39,21,47
-40,21,47
-40,21,47
-39,21,47
-40,21,47
-40,21,47
-39,21,47
-40,21,47
-40,21,47
-39,21,47
-39,21,47
-40,21,47
-40,21,47
-39,21,47
-39,21,47
-40,21,47
-40,21,47
-39,21,47
-39,21,47
-40,21,47
-40,21,47
-39,21,47
-39,21,47
-40,21,47
-40,20,47
-39,21,47
-39,21,47
-40,20,47
-40,21,47
-39,21,47
-40,20,47
-40,20,47
-39,21,47
-39,20,47
-40,20,47
-40,20,47
-39,20,47
-40,20,47
-39,20,47
-40,20,47
-39,20,47
-39,21,47
-39,21,47
-40,20,47
-40,20,47
-39,20,47
-40,20,47
-39,20,47
-39,20,47
-40,20,47
-40,20,47
-39,20,47
-39,20,47
-40,20,47
-40,20,47
-39,20,47
-40,20,47
-40,20,47
-40,20,47
-40,20,47
-40,20,47
-40,20,47
-39,20,47
-40,20,47
-39,20,47
-40,20,47
-40,20,47
-40,20,47
-39,20,47
-39,21,47
-40,20,47
-40,20,47
-39,20,47
-40,20,47
-40,21,47
-39,21,47
-40,21,47
-40,20,47
-40,21,47
-39,21,47
-40,21,47
-40,21,47
-39,21,47
-40,21,47
-39,21,47
-39,21,47
-40,21,47
-40,21,47
-40,21,47
-39,21,47
-40,21,47
-40,21,47
-39,21,47
-40,21,47
-40,21,47
-40,21,47
-39,21,47
-40,21,47
-40,21,47
-40,21,47
-40,21,47
-39,21,47
-39,21,47
-39,21,47
-40,21,47
-40,21,47
-39,21,47
-40,21,47
-40,21,47
-39,21,47
-40,21,47
-40,21,47
-40,21,47
-40,21,47
-40,21,47
-40,21,47
-40,21,47
-39,20,47
-40,21,47
-40,21,47
-39,20,47
-40,21,47
-40,21,47
-39,21,47
-40,20,47
-40,20,47
-40,20,47
-40,21,47
-40,21,47
-40,20,47
-40,20,47
-39,21,47
-40,20,47
-40,21,47
-40,20,47
-40,20,47
-40,21,47
-40,21,47
-40,20,47
-40,20,47
-40,21,47
-40,21,47
-40,20,47
-40,20,47
-40,20,47
-39,20,47
-39,20,47
-40,20,47
-40,20,47
-40,20,47
-40,20,47
-40,20,47
-40,20,47
-40,20,47
-40,20,47
-40,20,47
-40,20,47
-40,20,47
-40,20,47
-40,21,47
-40,20,47
-40,21,47
-40,21,47
-40,20,47
-40,20,47
-40,21,47
-39,21,47
-39,20,47
-40,20,47
-40,21,47
-40,21,47
-40,21,47
-40,21,47
-40,21,47
-40,21,47
-40,21,47
-40,21,47
-40,21,47
-40,21,47
-40,21,47
-40,21,47
-40,21,47
-40,21,47
-40,21,47
-40,21,47
-39,21,47
-40,21,47
-40,21,47
-39,21,47
-39,21,47
-40,21,47
-40,21,47
-39,21,47
-40,21,47
-40,21,47
-39,21,47
-39,21,47
-40,21,47
-40,21,47
-40,21,47
-40,21,47
-40,21,47
-40,21,47
-40,21,46
-40,21,47
-39,21,47
-40,20,47
-40,21,47
-40,21,47
-40,21,47
-40,20,47
-40,20,47
-40,21,47
-40,21,47
-40,21,47
-40,20,47
-40,21,47
-40,21,47
-40,21,47
-40,20,47
-40,20,47
-40,20,47
-40,20,47
-40,20,47
-40,20,47
-40,20,47
-40,20,47
-39,20,47
-40,20,47
-40,20,47
-40,20,47
-40,20,47
-40,20,47
-40,21,47
-40,21,47
-40,20,47
-40,20,47
-40,20,47
-40,20,47
-40,20,47
-40,21,47
-40,20,47
-40,20,47
-40,20,47
-40,20,47
-40,20,47
-40,20,47
-40,20,47
-40,20,47
-40,20,47
-40,20,47
-40,20,47
-40,20,47
-40,20,47
-40,20,47
-40,20,47
-40,20,47
-40,20,47
-40,20,47
-40,20,47
-40,20,47
-40,21,47
-40,20,47
-40,20,47
-40,21,47
-40,21,47
-40,20,47
-40,21,46
-40,21,47
-40,21,47
-40,21,47
-40,21,47
-40,21,47
-40,21,47
-40,21,47
-39,21,47
-40,21,47
-40,21,47
-40,21,47
-39,21,47
-40,21,47
-40,20,47
-40,21,47
-40,20,47
-40,20,47
-40,21,47
-40,21,47
-40,21,47
-40,21,47
-40,21,47
-40,21,47
-40,21,47
-40,21,47
-40,21,47
-40,21,47
-40,21,47
-40,21,47
-40,21,47
-40,21,47
-40,21,47
-40,21,47
-40,21,47
-40,21,47
-40,21,47
-40,20,47
-40,20,47
-39,20,47
-40,20,47
-40,21,47
-40,20,47
-40,21,47
-40,20,47
-40,20,47
-40,20,47
-40,20,47
-40,20,47
-40,21,47
-40,20,47
-40,20,47
-40,20,47
-40,20,47
-40,21,47
-40,21,47
-40,20,47
-40,20,47
-40,20,47
-40,20,47
-40,20,47
-40,21,47
-40,20,47
-40,20,47
-40,20,47
-40,20,47
-40,20,47
-40,20,47
-40,20,47
-40,20,47
-40,20,47
-40,20,47
-40,20,47
-40,20,47
-40,20,47
-40,20,47
-40,20,47
-40,20,47
-40,20,47
-40,20,47
-40,20,47
-40,20,47
-40,21,47
-40,20,47
-39,20,47
-40,20,47
-40,21,46
-40,21,46
-41,22,47
-40,20,48
-40,21,49
-40,21,51
-46,26,51
-31,27,49
-51,33,44
-54,42,38
-57,35,38
-56,35,43
-50,34,45
-48,24,37
-49,23,34
-44,18,27
-41,15,25
-36,12,23
-34,16,24
-32,19,26
-28,21,34
-29,24,37
-36,28,41
-42,31,43
-61,37,49
-72,0,37
-4,30,57
-35,45,46
-25,35,24
-12,30,12
-31,22,34
-51,10,47
-23,34,35
-7,100,15
-46,46,18
-53,35,15
-31,48,28
-34,53,23
-27,61,12
-25,59,11
-28,57,19
-27,54,21
-32,55,14
-22,61,11
-20,64,12
-23,61,9
-26,61,8
-23,57,14
-20,59,11
-10,69,-6
2,84,9
-58,31,19
-29,59,26
-33,48,25
-38,57,15
-34,51,21
-37,47,26
-36,42,32
-38,46,32
-53,37,24
-63,19,47
-45,14,52
-43,9,50
-42,5,40
-44,6,36
-42,5,43
-39,1,43
-41,-3,37
-49,-2,37
-56,1,41
-48,0,39
-48,-2,41
-50,-3,38
-45,1,42
-55,0,41
-59,2,39
-54,3,46
-38,1,50
-39,4,52
-38,7,57
-37,6,56
-40,6,52
-44,5,49
-49,5,45
-47,4,45
-44,2,48
-42,3,49
-41,4,50
-41,3,49
-42,4,50
-41,5,48
-43,4,49
-44,3,48
-43,3,48
-45,4,48
-44,4,48
-46,4,47
-48,3,44
-48,2,43
-46,-1,43
-46,-2,42
-54,-4,37
-55,-4,37
-52,-3,36
-53,-1,36
-56,-1,35
-56,-1,33
-56,1,34
-57,1,32
-58,2,31
-58,2,30
-58,1,30
-58,1,29
-59,1,29
-58,2,28
-59,3,28
-59,3,28
-60,4,27
-59,4,27
-58,3,27
-58,3,28
-59,2,27
-59,3,28
-59,4,28
-59,5,28
-59,6,27
-59,6,26
-60,6,25
-61,4,24
-61,3,24
-61,2,24
-61,2,24
-60,1,24
-60,1,23
-61,1,23
-61,1,23
-61,2,23
-61,2,23
-62,3,22
-62,3,22
-61,3,22
-61,2,23
-61,1,23
-61,1,23
-61,2,23
-61,3,23
-61,3,23
-60,3,24
-60,2,24
-60,1,24
-60,0,24
-61,1,23
-62,2,23
-62,3,22
-61,3,23
-61,2,23
-61,2,23
-61,2,23
-61,2,23
-61,3,22
-62,3,21
-62,2,21
-68,3,18
-66,0,18
-76,2,20
-82,-1,22
-71,-9,23
-67,-12,27
-68,-12,24
-70,-10,19
-66,-10,22
-56,-11,27
-52,-11,30
-50,-11,29
-50,-10,29
-48,-7,32
-43,-3,33
-52,-1,25
-53,4,30
-48,2,35
-40,-3,40
-44,-5,40
-43,-5,48
-69,-3,24
-74,-7,23
-60,-13,17
-57,-13,25
-52,-6,48
-41,-7,47
-58,-3,31
-61,-3,29
-47,-5,25
-67,-7,10
-70,-8,1
-53,-3,17
-66,-1,15
-80,12,24
-80,8,27
-83,3,4
-71,2,1
-66,4,5
-86,5,-15
-71,7,-22
-3,23,22
-17,30,33
30,30,101
73,34,110
-3,22,42
-3,23,56
-4,20,87
-13,12,53
-29,15,37
-42,5,32
-44,-9,22
-60,-8,10
-59,-13,22
-54,-18,42
-52,-7,43
-73,-7,35
-65,-5,46
-51,-1,51
-52,2,33
-40,3,41
-63,6,28
-47,0,33
-33,5,39
-49,4,35
-53,-10,20
-66,-20,-6
-73,-25,-15
-56,-31,-24
-52,-25,-30
-66,-21,-66
-65,-18,-69
-52,-13,-52
-45,-11,-45
-48,-9,-45
-40,-2,-32
-58,8,-38
-76,-2,-48
-51,-6,-48
-24,-10,-36
-31,-6,-27
-60,1,-26
-62,-7,-25
-65,-7,-13
-63,-19,17
-68,-19,15
-61,-25,-12
-60,-25,-20
-83,-17,-7
-65,-18,15
-48,-14,31
-51,2,38
-55,5,39
-46,3,36
-24,-10,37
-41,-30,43
-49,-27,44
-59,-21,39
-60,-20,45
-54,-14,46
-53,-3,41
-53,-2,36
-43,-2,44
-41,0,55
-54,-6,42
-47,-10,38
-35,-5,44
-42,-2,45
-45,-7,41
-59,-11,41
-71,-12,41
-50,-19,35
-48,-17,31
-50,-6,37
-54,-4,32
-55,-11,26
-55,-13,19
-49,-15,24
-53,-12,33
-54,-10,35
-56,-18,33
-59,-20,32
-62,-15,35
-63,-11,33
-62,-11,30
-61,-8,29
-72,-7,27
-56,-19,31
-57,-14,31
-61,-11,22
-60,-7,25
-49,-7,33
-49,-9,33
-60,-9,28
-47,-9,41
-42,-10,41
-45,-18,37
-60,-19,36
-57,-26,32
-60,-32,12
-70,-22,5
-64,-18,6
-63,-17,8
-49,-17,34
-46,-17,34
-53,-14,34
-58,-9,24
-73,-19,-9
-66,-23,-8
-71,-29,-15
-64,-28,-9
-42,-19,10
-48,-8,27
-71,-15,15
-55,-32,8
-36,-33,18
-53,-23,36
-72,-23,20
-66,-22,11
-79,-25,7
-58,-25,10
-65,-24,8
-69,-28,6
-50,-31,10
-29,-32,29
-28,-20,38
-42,-19,23
-81,-22,-7
-77,-20,21
-69,-28,4
-54,-22,22
-31,-20,48
-31,-17,39
-46,-16,27
-55,-10,24
-55,-6,25
-63,-20,1
-67,-29,-4
-62,-22,14
-57,-21,19
-47,-18,36
-39,-29,28
-28,-26,38
-74,-15,9
-80,-12,-16
-73,-24,-46
-77,-23,-49
-60,-15,-24
-53,-8,-13
-61,-3,-23
-95,13,-27
-68,-2,-15
-45,-17,-27
-49,-20,-33
-46,-8,-22
-49,-8,-27
-48,-5,-29
-55,-6,-26
-64,-4,-26
-60,-2,-18
-69,-5,-8
-86,-16,-18
-85,-20,-28
-71,-20,-42
-55,-24,-40
-55,-25,-38
-23,-26,-19
-25,-19,-8
-56,-16,-36
-48,-16,-23
-53,-25,-19
-64,-26,-25
-52,-26,-8
-54,-34,-28
-54,-30,-33
-47,-26,-24
-44,-28,-23
-49,-27,-17
-54,-24,-17
-62,-22,-13
-69,-22,-12
-59,-23,-12
-60,-27,-26
-58,-23,-19
-57,-20,-12
-59,-20,-15
-62,-17,-15
-64,-13,-10
-60,-7,-9
-60,1,0
-71,7,4
-63,9,12
-55,8,20
-61,6,21
-64,2,8
-69,-7,-12
-66,-11,-11
-47,-23,2
-50,-21,6
-72,-10,6
-71,-6,16
-70,-8,25
-73,-14,45
-91,-3,40
-72,-13,21
-65,-9,24
-46,-3,35
-40,4,39
-45,9,41
-59,16,44
-54,14,42
-53,10,38
-55,9,37
-56,7,34
-56,7,35
-53,6,35
-53,7,35
-53,8,36
-53,7,36
-53,7,36
-55,9,37
-53,10,37
-53,9,36
-54,9,36
-54,7,36
-53,7,36
-54,7,35
-54,7,35
-54,8,35
-54,8,36
-55,9,36
-54,8,36
-54,7,36
-54,7,35
-55,8,33
-55,7,35
-54,7,35
-55,7,35
-55,6,35
-53,6,36
-52,6,37
-53,8,37
-53,8,37
-51,9,40
-50,9,41
-49,8,42
-49,8,42
-49,8,41
-50,8,41
-51,8,40
-52,8,39
-51,8,39
-51,8,40
-51,8,40
-50,8,40
-51,9,41
-50,8,41
-50,9,40
-51,9,40
-51,9,39
-51,9,39
-51,9,40
-50,9,40
-50,9,40
-51,9,40
-51,9,40
-51,9,40
-51,9,40
-50,9,40
-51,9,40
-50,9,40
-50,9,40
-51,10,40
-51,10,40
-51,10,40
-51,10,40
-50,9,40
-50,9,40
-50,9,40
-51,9,40
-50,10,40
-51,10,40
-50,10,40
-50,10,41
-50,10,41
-50,10,40
-50,10,40
-50,10,40
-50,10,40
-50,11,40
-50,10,41
-50,11,41
-50,11,41
-50,11,41
-50,11,41
-50,11,41
-50,11,40
-50,11,41
-50,11,41
-49,11,41
-49,11,41
-49,11,41
-50,11,41
-50,11,41
-50,11,41
-49,11,41
-49,11,41
-49,11,41
-50,11,41
-49,11,41
-50,11,41
-49,11,41
-49,11,41
-49,11,41
-50,11,41
-50,11,41
-49,11,41
-49,11,41
-49,11,41
-50,11,41
-50,11,41
-50,11,41
-50,11,41
-50,10,41
-50,10,40
-50,10,40
-51,10,40
-50,9,40
-50,9,40
-50,9,40
-50,8,40
-51,9,39
-52,9,39
-52,10,39
-51,10,40
-50,10,41
-50,9,41
-49,10,41
-49,10,41
-49,10,40
-50,10,40
-49,11,41
-49,13,41
-49,13,41
-49,15,41
-49,15,41
-49,14,41
-49,13,41
-48,12,41
-49,13,41
-49,13,41
-49,14,41
-49,14,41
-50,14,41
-49,13,41
-48,12,41
-48,12,42
-48,12,41
-48,12,41
-49,12,41
-48,13,41
-48,13,42
-48,13,42
-48,13,42
-49,13,42
-49,12,42
-50,12,41
-50,12,41
-49,12,41
-49,11,41
-49,11,41
-49,11,41
-49,11,41
-49,12,41
-49,11,41
-49,11,41
-49,11,41
-49,11,41
-50,11,41
-50,12,41
-49,12,41
-49,12,41
-49,12,41
-49,11,41
-49,11,41
-49,11,41
-49,11,41
-49,12,41
-49,12,41
-49,12,41
-49,12,41
-49,12,41
-49,11,41
-49,11,41
-49,12,41
-49,12,41
-49,11,41
-49,11,41
-49,12,41
-49,12,41
-49,12,41
-49,12,41
-49,12,41
-49,12,41
-49,12,41
-49,12,41
-49,11,40
-50,11,41
-49,12,41
-49,12,41
-49,12,42
-49,12,42
-49,12,41
-49,12,41
-49,12,41
-49,12,41
-49,12,41
-49,12,42
-49,12,41
-50,12,41
-49,12,41
-50,12,41
-50,12,40
-50,10,40
-50,10,40
-50,10,40
-51,11,40
-50,11,40
-50,11,40
-50,11,40
-50,11,40
-50,11,40
-50,11,40
-50,11,40
-50,11,40
-49,11,41
-49,11,41
-49,12,41
-49,12,41
-50,12,41
-49,13,41
-50,12,41
-50,13,40
-50,12,41
-49,12,41
-49,12,41
-49,11,40
-49,11,41
-49,11,41
-49,11,41
-49,11,41
-49,12,41
-50,12,40
-50,12,40
-50,12,40
-49,12,41
-49,12,41
-49,12,41
-49,12,41
-49,12,41
-49,12,41
-49,12,40
-49,12,41
-49,12,41
-49,12,41
-49,12,41
-49,12,41
-49,12,41
-49,12,41
-49,12,41
-49,12,41
-49,13,41
-49,13,41
-49,12,41
-49,12,41
-49,12,41
-49,12,41
-49,12,41
-49,12,41
-49,13,41
-49,13,41
-49,13,41
-49,13,41
-49,13,41
-49,13,41
-48,13,41
-48,13,41
-49,13,41
-48,13,41
-48,13,41
-48,13,42
-48,13,41
-48,14,42
-48,14,42
-48,14,42
-48,14,42
-48,14,42
-48,14,42
-48,14,41
-48,14,41
-48,14,41
-48,14,41
-48,14,41
-48,14,42
-48,14,41
-48,14,41
-48,14,41
-48,14,41
-48,14,41
-48,14,41
-48,15,41
-48,15,41
-48,14,41
-48,14,41
-48,14,41
-48,15,41
-48,14,41
-48,15,41
-48,15,41
-48,15,41
-48,14,41
-48,14,41
-48,14,41
-49,14,41
-49,14,41
-49,14,41
-49,15,41
-48,14,41
-49,14,41
-49,14,41
-49,14,41
-48,14,41
-49,14,41
-49,14,41
-49,14,41
-48,14,41
-48,14,41
-48,14,41
-49,14,41
-49,14,41
-49,14,41
-49,14,41
-49,14,41
-49,14,41
-49,14,41
-49,14,41
-49,14,41
-49,14,41
-49,14,41
-49,14,41
-48,14,41
-48,14,41
-49,14,41
-49,14,41
-49,14,40
-49,14,41
-49,14,41
-48,14,41
-49,14,41
-49,14,41
-49,14,41
-49,14,41
-48,14,40
-49,14,41
-49,14,41
-49,14,40
-49,14,41
-48,14,41
-48,14,41
-49,14,41
-49,14,40
-49,14,41
-49,15,42
-50,15,40
-50,14,39
-49,14,41
-48,14,42
-48,13,41
-48,13,41
-50,14,40
-50,14,40
-49,14,41
-48,14,42
-50,14,40
-49,14,41
-49,14,41
-49,14,40
-50,13,40
-49,14,41
-49,14,41
-49,13,41
-50,13,40
-49,13,40
-49,13,41
-49,13,40
-49,13,40
-50,13,41
-50,13,41
-49,13,41
-48,13,40
-51,12,38
-49,14,41
-47,14,42
-50,14,40
-53,13,37
-53,13,36
-51,12,38
-49,13,40
-49,13,40
-51,14,40
-49,12,40
-51,13,40
-51,13,39
-50,13,39
-49,13,41
-49,13,40
-50,12,40
-51,12,39
-51,12,39
-49,12,40
-49,13,40
-50,12,40
-50,13,40
-50,12,40
-51,12,39
-50,12,40
-50,13,40
-50,13,40
-50,13,40
-50,12,40
-50,13,40
-50,13,40
-49,13,41
-50,13,40
-49,13,41
-49,13,41
-49,13,41
-49,13,40
-50,13,41
-49,13,41
-48,13,42
-48,13,41
-49,13,41
-49,13,41
-48,14,42
-48,13,41
-49,13,41
-48,14,42
-48,14,42
-49,14,41
-49,13,41
-49,14,42
-48,14,42
-49,14,41
-49,13,41
-49,13,41
-48,13,42
-48,14,42
-49,13,41
-49,13,41
-48,13,41
-48,13,41
-48,14,42
-49,13,41
-49,13,41
-48,14,42
-48,13,42
-48,13,41
-48,14,41
-48,13,42
-49,13,41
-48,13,41
-49,13,41
-48,13,41
-49,13,42
-48,13,41
-48,13,42
-48,13,41
-49,14,42
-48,14,42
-48,13,41
-48,13,41
-49,13,41
-49,13,41
-48,13,41
-49,13,41
-49,13,41
-48,13,41
-49,13,41
-49,13,41
-48,13,42
-48,13,42
-49,13,41
-50,13,41
-49,13,41
-48,13,42
-48,13,41
-49,13,41
-48,13,41
-48,12,41
-49,13,41
-48,13,41
-49,13,42
-49,13,41
-48,13,42
-49,12,40
-50,13,41
-48,13,42
-49,15,42
-48,13,41
-49,12,41
-48,13,41
-51,12,39
-50,12,39
-48,12,41
-50,12,40
-49,13,41
-50,12,40
-50,12,40
-50,13,40
-50,12,40
-50,12,40
-49,12,41
-49,12,41
-50,13,40
-50,12,40
-48,12,40
-48,11,40
-50,13,41
-50,14,40
-51,14,38
-52,14,38
-51,14,40
-50,13,39
-50,14,40
-49,13,40
-49,13,40
-49,13,40
-50,14,40
-50,14,40
-49,14,40
-49,14,40
-49,15,40
-49,15,40
-49,14,41
-48,14,41
-48,14,41
-49,14,41
-49,13,40
-49,14,40
-49,14,40
-49,14,41
-49,14,41
-50,14,40
-50,14,40
-49,14,41
-49,14,40
-50,13,39
-49,13,40
-49,14,41
-49,14,41
-49,14,41
-49,14,41
-49,13,41
-49,13,41
-49,13,41
-49,13,41
-49,13,41
-49,14,41
-49,13,41
-49,13,41
-49,14,41
-49,13,41
-49,13,41
-49,13,41
-49,13,41
-49,13,41
-49,13,41
-49,14,41
-49,13,41
-49,13,41
-49,13,41
-49,13,41
-49,13,41
-49,13,41
-49,13,41
-49,13,41
-49,14,41
-49,14,41
-49,13,41
-49,13,41
-49,13,41
-49,13,41
-49,13,41
-48,13,41
-48,13,41
-49,13,41
-49,13,41
-49,13,41
-49,13,41
-49,14,41
-49,13,41
-49,13,41
-49,13,41
-49,14,41
-49,13,41
-49,13,41
-49,14,41
-48,13,41
-49,13,41
-49,13,41
-50,13,40
-49,14,41
-49,14,41
-49,13,41
-49,13,41
-49,13,41
-48,13,41
-49,14,41
-49,14,41
-48,14,41
-49,14,41
-48,14,42
-48,14,41
-48,14,42
-50,14,40
-52,14,40
-55,15,40
-50,11,38
-43,11,45
-32,12,51
-26,13,55
-21,13,58
-21,14,60
-24,16,58
-26,16,57
-27,17,56
-21,16,58
-18,18,59
-13,19,60
-14,19,58
-7,21,63
-3,21,63
-8,23,61
-12,24,60
-14,24,60
-12,23,60
-12,22,60
-11,21,59
-11,22,60
-12,22,59
-14,22,59
-12,22,59
-12,22,59
-12,22,59
-11,22,59
-12,22,59
-11,22,59
-10,22,59
-10,22,60
-10,23,59
-12,23,59
-12,23,59
-12,23,59
-11,22,59
-10,23,60
-10,23,60
-11,23,59
-11,23,58
-11,23,59
-10,23,59
-11,24,59
-11,24,59
-11,24,58
-10,24,59
-10,24,59
-10,24,59
-11,25,59
-12,25,59
-11,25,58
-11,25,58
-10,23,59
-11,22,59
-11,21,58
-13,22,59
-14,22,58
-14,23,59
-13,23,59
-12,24,58
-12,24,58
-12,24,58
-12,24,58
-12,24,58
-9,25,59
-14,24,51
-13,26,56
-10,28,58
-5,28,58
-4,29,59
-4,29,57
-5,30,57
-4,31,57
-2,31,58
-1,31,57
-2,31,57
-3,31,57
-5,30,56
-6,30,56
-5,30,57
-3,29,57
-4,30,57
-4,29,57
-4,30,58
-5,29,57
-6,29,58
-4,27,58
-5,26,58
-5,26,58
-8,26,58
-9,26,57
-9,26,58
-8,26,58
-6,26,58
-6,26,58
-7,29,57
-6,27,56
-9,30,56
-7,29,57
-5,29,57
-5,30,56
-7,30,56
-9,30,56
-9,30,56
-8,30,55
-9,31,55
-8,31,56
-4,32,58
-4,32,57
-6,32,56
-6,32,57
-8,30,56
-9,30,55
-10,30,56
-10,30,56
-8,31,56
-7,31,56
-7,31,57
-7,31,56
-8,31,56
-8,30,56
-8,30,57
-6,32,59
-5,30,58
-7,30,58
-11,31,57
-21,24,54
-19,30,62
-16,30,65
-17,32,67
-16,32,66
-13,29,64
-12,27,60
-11,26,57
-7,23,53
-5,22,53
-3,21,52
-1,21,52
-1,20,49
-1,19,49
-3,18,49
-10,16,52
-12,14,53
-20,14,54
-20,11,55
-18,9,57
-14,9,58
-15,13,61
-15,22,66
-18,19,66
-14,27,68
-17,26,64
-13,32,67
-9,35,71
