start_time,end_time,activity,hr_mean,hr_median,hr_std,hr_meancross,fft_{column}_second_max,fft_{column}_dc_component,fft_{column}_dominant_freq
2024-01-01 00:00:00,2024-01-01 00:00:04,0,67.50199999999998,67.25,3.2453921180652427,0.25,7.5102532267398265,337.51,0.0
2024-01-01 00:00:02,2024-01-01 00:00:06,0,73.81800000000001,72.83,7.869629597382589,0.25,23.444619385984424,369.09000000000003,0.0
2024-01-01 00:00:04,2024-01-01 00:00:08,0,83.09,84.12,7.247913492861237,0.25,19.397511535232795,415.45,0.0
2024-01-01 00:00:06,2024-01-01 00:00:10,0,90.614,91.1,4.666645476142363,0.25,12.477854487602814,453.06999999999994,0.0
2024-01-01 00:00:08,2024-01-01 00:00:12,0,95.594,95.92,3.254501497925606,0.25,8.674252650031105,477.96999999999997,0.0
2024-01-01 00:00:10,2024-01-01 00:00:14,0,98.694,99.36,1.879475990801692,0.25,5.595063551106725,493.47,0.0
2024-01-01 00:00:12,2024-01-01 00:00:16,0,99.366,99.36,0.952906081416213,0.5,2.9161857806238576,496.83,0.0
2024-01-01 00:00:14,2024-01-01 00:00:18,0,98.264,98.17,1.0591647652749772,0.25,2.82824108784115,491.32,0.0
2024-01-01 00:00:16,2024-01-01 00:00:20,0,96.538,97.0,1.5791675021985472,0.25,4.233128570992694,482.69,0.0
2024-01-01 00:00:18,2024-01-01 00:00:22,0,94.22,94.23,2.234893733491594,0.25,6.10454973570657,471.1,0.0
2024-01-01 00:00:20,2024-01-01 00:00:24,0,91.53399999999999,91.42,2.0333174862770456,0.25,5.4539768841364,457.67,0.0
2024-01-01 00:00:22,2024-01-01 00:00:26,0,89.162,89.08,1.7188717229624806,0.25,4.617507150585014,445.81,0.0
2024-01-01 00:00:24,2024-01-01 00:00:28,0,87.138,87.07,1.4828587255703094,0.25,3.9875299304247664,435.69,0.0
2024-01-01 00:00:26,2024-01-01 00:00:30,0,85.41799999999999,85.33,1.2438930822221006,0.25,3.3616594353880433,427.09000000000003,0.0
2024-01-01 00:00:28,2024-01-01 00:00:32,0,84.03,83.94,0.9571572493587458,0.25,2.567746674255228,420.15,0.0
2024-01-01 00:00:30,2024-01-01 00:00:34,0,82.94,82.91,0.7611504450501231,0.25,2.0266891736073496,414.7,0.0
2024-01-01 00:00:32,2024-01-01 00:00:36,0,81.988,82.0,0.7456339584541455,0.25,1.9708201771567861,409.93999999999994,0.0
2024-01-01 00:00:34,2024-01-01 00:00:38,0,81.018,81.0,0.7943991440075945,0.25,2.1850854962464212,405.09000000000003,0.0
2024-01-01 00:00:36,2024-01-01 00:00:40,0,80.078,80.03,0.6937362611252219,0.25,1.8567646737599084,400.39,0.0
2024-01-01 00:00:38,2024-01-01 00:00:42,0,79.238,79.24,0.6245558421790622,0.25,1.680038188442081,396.18999999999994,0.0
2024-01-01 00:00:40,2024-01-01 00:00:44,0,78.47200000000001,78.45,0.5931863113727422,0.25,1.5959338786661141,392.36,0.0
2024-01-01 00:00:42,2024-01-01 00:00:46,0,77.772,77.74,0.5161588902653897,0.25,1.3943942814854864,388.86,0.0
2024-01-01 00:00:44,2024-01-01 00:00:48,0,77.168,77.15,0.4352815181006424,0.25,1.171267478216804,385.84000000000003,0.0
2024-01-01 00:00:46,2024-01-01 00:00:50,0,76.67,76.64,0.3568613176011097,0.25,0.9610024547910079,383.35,0.0
2024-01-01 00:00:48,2024-01-01 00:00:52,0,76.27799999999999,76.25,0.26658957218916435,0.25,0.7073605928668022,381.39,0.0
2024-01-01 00:00:50,2024-01-01 00:00:54,0,75.94800000000001,75.96,0.2485357117196629,0.25,0.6661806830298477,379.74,0.0
